Vl (V),Grad_0_I,Grad_1_I,Grad_2_I,Grad_3_I,Grad_4_I,Grad_5_I,Grad_6_I,Grad_7_I,Grad_8_I,Grad_9_I,Grad_10_I,Grad_11_I,Grad_12_I,Grad_13_I,Grad_14_I,Grad_15_I,Grad_16_I,Grad_17_I,Grad_18_I,Grad_19_I
2.8000000000000003,0.2047990034655064,0.20481495134720412,0.20487978174647267,0.20502991482769306,0.20527759064188564,0.20559408876797491,0.2059239242156548,0.2062118373461252,0.2064192425913019,0.2065269740775844,0.2065308261315148,0.20643566756827753,0.2062507619078175,0.2059867908398906,0.2056542335050915,0.20526261658885464,0.20482025609698243,0.20433424835705435,0.2038105714753069,0.2032542240792253
2.84,0.2084352230065551,0.2084488583723541,0.2085088956776484,0.20865075438764497,0.20888747789687825,0.20919225646379142,0.2095115620032268,0.20979134813693556,0.20999337074699492,0.21009820952891073,0.21010114522858114,0.2100065039933534,0.20982308599922367,0.2095612180734387,0.20923112464585197,0.20884215744391546,0.20840251661173703,0.20791922489687295,0.20739821672571093,0.2068444683136707
2.88,0.21207115708586488,0.21208274001192223,0.21213821718548065,0.2122721477684115,0.2124982976668341,0.2127916847735131,0.213100682968952,0.2133724460203807,0.2135690905173983,0.2136709739598406,0.21367289380341858,0.21357865565798417,0.21339661007048244,0.2131367363610554,0.21280900749310452,0.21242260106607594,0.21198560085819956,0.21150495481354215,0.21098655205500155,0.21043534451510304
2.92,0.21570678647553762,0.21571656335611467,0.21576770902928166,0.2158940468133881,0.21610999161168923,0.21639230929289643,0.2166912221132356,0.21695507017647642,0.21714634814442124,0.21724522163885485,0.2172460338170732,0.21715209125208007,0.21697130840613416,0.21671332451782324,0.21638786449585506,0.21600393283398933,0.21556949662980962,0.21509142798133837,0.21457556925938542,0.2140268464154036
2.96,0.21934209550524486,0.21935029597629693,0.21939733554777044,0.21951640569635805,0.2197225041639271,0.21999406849746012,0.22028311709968817,0.2205391620156401,0.22072509159910972,0.22082090810428637,0.22082052813206987,0.22072678009402594,0.2205471557256335,0.22029096165879702,0.21996767830747097,0.21958613825788384,0.2191541917871286,0.2186786342720084,0.21816526004447723,0.217618967536451
3.0,0.22297707096390573,0.22298390634876913,0.22302706265513994,0.22313918081743073,0.22333578238606555,0.22359690359550122,0.2238763081283814,0.22412466508428455,0.22430527051928162,0.22439799012697112,0.22439634049189788,0.22430269212044063,0.22412412717902347,0.22386962719812015,0.2235484317872364,0.22316920298377516,0.222739674266065,0.22226656356948268,0.22175561605007152,0.2212117012294963
3.04,0.22661170174808398,0.22661736426538165,0.2266568578456261,0.22676233070945329,0.2269497758394311,0.22720075839151332,0.2274707378171013,0.22771152497553693,0.22788683614991148,0.2279764256741052,0.22797343550086846,0.2278797978759195,0.22770219834242436,0.22744930084785192,0.22713010800145778,0.22675311279690075,0.2263259320847098,0.2258552057822072,0.22534662887106827,0.22480504070870216
3.08,0.23024597866143234,0.23025064120670358,0.23028669020360076,0.23038581595351082,0.23056443646312075,0.2308055791591255,0.23106635109000345,0.23129968924476368,0.23146974128613726,0.23155617387428623,0.23155177860435985,0.2314580685027855,0.2312813452133693,0.2310299626165473,0.23071269022419,0.23033785362450412,0.22991295334901823,0.22944455085348098,0.22893829007514752,0.22839897907970416
3.12,0.23387989424471214,0.23388371065905633,0.23391653041642507,0.23400959910224542,0.2341797184621547,0.23441131452275565,0.23466309507312544,0.2348891073296045,0.23505394021876738,0.2351371949837051,0.2351313360694583,0.23503747573087114,0.2348615442060098,0.23461159280762262,0.23429616193763925,0.23392341153807716,0.23350072625752988,0.23303458877012562,0.2325305912177023,0.2319935093639312
3.16,0.2375134426181144,0.23751654836298078,0.23754635078756497,0.23763364460982708,0.23779557820390562,0.23801791534724626,0.2382609189962471,0.23847973047423562,0.23863938868217136,0.23871945035346387,0.2387120749660055,0.2386179918673492,0.23844277214621407,0.23819417201753512,0.23788050683229167,0.23750977275514906,0.2370892391052881,0.2366253095697582,0.2361235238544568,0.23558862451931373
3.2,0.24114661933384163,0.24114913248693798,0.24117612524778198,0.2412579187675148,0.24141197412197687,0.2416253346348095,0.24185977410063766,0.24207151165760182,0.24222604380443835,0.24230290239798388,0.24229396314805465,0.24219958978663156,0.24202500626657877,0.24177768113380188,0.2414657088068039,0.2410969236406919,0.24067848028709043,0.24021670334689527,0.23971707955213117,0.2391843174579121
3.24,0.2447794212387343,0.24478144372571395,0.2448058293625502,0.2448823896438485,0.24502886662677317,0.24523352742866655,0.24545961355225532,0.24566440552537017,0.24581386405969635,0.24588751456447727,0.24587696923573985,0.2457822429203476,0.24560822420137068,0.24536210133287734,0.24505175196769188,0.24468485070820484,0.2442684383001798,0.24380876025807682,0.24331124989745764,0.2427805810609307
3.2800000000000002,0.24841184634675192,0.24841346532771202,0.24843544033420742,0.2485070270286118,0.24864621802207623,0.24884245072282132,0.24906039236000493,0.2492583683253777,0.2494028092224868,0.24947325130344522,0.24946106259755974,0.2493659252474176,0.24919240398141423,0.24894741407791043,0.24863862062884068,0.24827354062052412,0.24785910174646691,0.247401470526168,0.24690602650480603,0.24637740819149773
3.3200000000000003,0.25204389372100855,0.25204518305886636,0.25206493699770627,0.25213180237980093,0.2522639924270019,0.25245206337745163,0.25266206729868423,0.2528533578463561,0.25299284032409436,0.2530600780401743,0.25304621333307376,0.2529506112842297,0.2527775240289391,0.2525336011163938,0.25222629931086293,0.2518629801903996,0.2514504593343574,0.250994824443972,0.25050140102263607,0.24997479170555273
3.36,0.2556755633649743,0.2556765851132376,0.2556942998091833,0.25575668877293173,0.2558821557027716,0.25606232603944845,0.25626459683628006,0.25644933335973114,0.2565839196107348,0.2566479611471947,0.2566323922560103,0.25653627607493174,0.2563635631523984,0.2561206444777215,0.2558147727403206,0.25545315638087107,0.2550424998802476,0.2545888123772624,0.2540973651389564,0.25357272446111856
3.4,0.2593068561223957,0.2593076619815211,0.25932351082689936,0.25938166085210673,0.2595006753837876,0.2596732010676714,0.2598679410653021,0.2600462555643098,0.26017601050351136,0.260236867917671,0.260219570877782,0.2601228951818434,0.2599505005412711,0.25970852647066656,0.25940402584883043,0.2590440563054742,0.25863521230973885,0.2581834247673283,0.2576939105859496,0.2571711993262022
3.44,0.2629377735854533,0.26293840628887266,0.2629525536844037,0.26300669478234645,0.26311952061254906,0.26328465246252536,0.26347206163786013,0.26364408653367494,0.2637690775600485,0.2638267665396908,0.2638077213914034,0.2637104446759978,0.26353831576085623,0.2632972296807893,0.26299404377206353,0.2626356672282952,0.2622285856586125,0.26177865213310775,0.2612910291438871,0.26077020918552807
3.48,0.26656831801065756,0.2665688126128499,0.26658141355605447,0.26663176820277995,0.2667386620779953,0.2668966457994991,0.26707692170422087,0.267242789666123,0.2673630864377236,0.26741762607142044,0.26739681665580833,0.2672989011278156,0.2671269887470682,0.2668867369677862,0.26658481184865507,0.266227976563898,0.26582260907360244,0.26537448507297373,0.26488871264444763,0.2643697469462777
3.52,0.27019849224198045,0.27019887729109304,0.27021007711525297,0.2702568601803568,0.2703580719569019,0.27050914816633276,0.2706824858545912,0.2708423296369884,0.27095800385841123,0.2710094164170964,0.27098683018055697,0.2708882415979182,0.2707164998012409,0.2704770314627869,0.2701763156190301,0.26982097187713794,0.26941727181299346,0.26897091426622755,0.2684869529735303,0.26796980554298655
3.56,0.2738282996407238,0.2738285982268772,0.273838532485948,0.27388195116382175,0.273977723858001,0.2741221281035152,0.27428872006390304,0.2744426723532098,0.2745537975746692,0.27460210830382126,0.274577736110928,0.27447844362808116,0.27430682958494856,0.27406809656560993,0.2737685408241599,0.27341464088287487,0.27301256324706996,0.27256793047434136,0.27208574207363695,0.2715703779417211
3.6,0.2774577440216417,0.2774579746990173,0.2774667691881111,0.27750702293775353,0.2775975927685279,0.2777355555478349,0.2778955916393825,0.27804378491,0.27815043633729103,0.27819567325913336,0.27816950921338895,0.27806948523233305,0.2778979591148474,0.2776599159419798,0.2773614734042514,0.2770089714456004,0.2766084728584358,0.27616552454198895,0.2756850719458932,0.27517145714364377
3.64,0.2810868295948497,0.2810870071809819,0.2810947780779973,0.28113205857653445,0.2812176550029361,0.28134940177873247,0.2815030691707108,0.28164563554949207,0.2817478898641548,0.28179008358932167,0.28176212486143404,0.2816613448881998,0.28148986975754525,0.2812524735207165,0.28095509949738096,0.2806039515789861,0.28020499024222195,0.27976368739789714,0.2792849346517597,0.2787730361880582
3.68,0.2847155609130749,0.2847156971725588,0.28472255128407264,0.2847570423981638,0.28483788815355104,0.2849636393672266,0.28511112248259185,0.2852481936212428,0.28534612881030597,0.28538531235845654,0.2853555590217852,0.28525400152809616,0.28508254322450216,0.2848457534908986,0.28454940543807683,0.28419956944536273,0.28380210510619713,0.28336241005554014,0.28288532231448227,0.2823751081550103
3.72,0.2883439428238273,0.2883440470461097,0.28835008213952773,0.28838195991788135,0.2884582710429645,0.28857824212720606,0.2887197225895619,0.28885142954448084,0.2889451247392087,0.2889813333681087,0.28894978824094375,0.28884743453086575,0.28867596156696906,0.28843974029900876,0.28814437775585683,0.2877958133551385,0.28739980727079273,0.28696168361370245,0.286486227120317,0.2859776661675112
3.7600000000000002,0.29197198042609324,0.2919720599083615,0.29197736511229966,0.2920067978016036,0.29207878367799445,0.29219318506889647,0.29232884165288286,0.2924553147719928,0.29254485009510867,0.2925781211377282,0.29254478963208785,0.2924416237134696,0.29227010717096447,0.29203441864606366,0.2917400031737247,0.2913926717661607,0.29099808666905236,0.29056149925692654,0.2900876413195657,0.28958070339343656
3.8000000000000003,0.29559967903117923,0.2955997394778385,0.2956043957335001,0.2956315438192112,0.29569940720506516,0.2958084443543324,0.29593845293937887,0.2960598217555528,0.29614527817644937,0.296175650885658,0.2961405408623029,0.29603654932282186,0.29586496275229546,0.2956297734847339,0.2953362686066314,0.29499013328302803,0.29459693334651527,0.29416184825586167,0.29368955722744816,0.29318421304715214
3.84,0.29922704412735956,0.29922708997741876,0.2992311705251063,0.299256186797755,0.29932012386688084,0.2994239972546785,0.2995485307820803,0.29966492391279964,0.2997463831102898,0.2997738985107576,0.2997370201401405,0.29963219202777447,0.29946051135162377,0.29922579001645727,0.29893316115990515,0.29858818665635867,0.29819633746104035,0.29776272196752585,0.2972919672248339,0.2967881883909026
3.88,0.30285408134800523,0.3028541160410685,0.3028576869277064,0.302880716574669,0.3029409169602848,0.3030398221092587,0.30315905054255854,0.3032705955954786,0.30334813982767284,0.3033728405746089,0.30333420620349194,0.3032285329112465,0.30305673632958063,0.3028224536885489,0.30253066812765317,0.3021868207820163,0.30179628928257696,0.3013641118354924,0.30089486375885444,0.30039262273599804
3.92,0.3064807964428924,0.30648082263355525,0.30648394322901734,0.3065051239510965,0.30656177079521896,0.30665589828616857,0.30676998857483206,0.30687681205896544,0.30695052403989437,0.30697245428428355,0.3069320783077723,0.30682555346249996,0.30665362136193125,0.3064197501913107,0.3061287769911383,0.30578602470030025,0.3053967791928894,0.3049660093900115,0.3044982393434106,0.30399750944382953
3.96,0.31010719525241637,0.3101072149818061,0.31010993849381163,0.3101294006454497,0.3101826706547105,0.3102722061443542,0.3103813221907468,0.3104835494330003,0.3105535122156323,0.31057271747564863,0.31053061621440115,0.3104232355695581,0.3102511504347915,0.31001766545514436,0.3097274754171352,0.3093857875951024,0.3089977976852374,0.308568406248072,0.30810208655959115,0.3076028419267345
4.0,0.31373328368445347,0.3137332985165535,0.31373567249580014,0.31375353924732696,0.31380360275582797,0.31388872699705844,0.3139930296267305,0.3140907846935578,0.31415708155888616,0.3141736085971858,0.3141298001795766,0.3140215615117673,0.3138493078398982,0.3136161856476692,0.3133267512562671,0.3129860987930326,0.3125993353640191,0.3121712941134124,0.31170639805601313,0.31120861364873587
