Vl (V),Grad_0_I,Grad_1_I,Grad_2_I,Grad_3_I,Grad_4_I,Grad_5_I,Grad_6_I,Grad_7_I,Grad_8_I,Grad_9_I,Grad_10_I,Grad_11_I,Grad_12_I,Grad_13_I,Grad_14_I,Grad_15_I,Grad_16_I,Grad_17_I,Grad_18_I,Grad_19_I
2.68,0.19389723274306386,0.1938972327430639,0.19389723274306392,0.19389723274306392,0.1938972327430639,0.19389723274306386,0.19389723274306386,0.19389723274306386,0.19389723274306392,0.19389723274306392,0.1938972327430639,0.19389723274306384,0.19389723274306386,0.19389723274306392,0.19389723274306392,0.19389723274306384,0.19389723274306395,0.19389723274306386,0.19389723274306384,0.1938972327430639
2.72,0.19753245699762134,0.19753245699762134,0.19753245699762134,0.19753245699762134,0.19753245699762134,0.19753245699762134,0.19753245699762134,0.19753245699762134,0.19753245699762134,0.19753245699762126,0.1975324569976213,0.19753245699762137,0.19753245699762134,0.19753245699762134,0.19753245699762137,0.19753245699762134,0.19753245699762131,0.19753245699762131,0.19753245699762137,0.19753245699762134
2.7600000000000002,0.20116772468754288,0.20116772468754285,0.20116772468754282,0.20116772468754276,0.20116772468754285,0.20116772468754276,0.20116772468754285,0.20116772468754285,0.20116772468754282,0.20116772468754288,0.2011677246875428,0.20116772468754285,0.20116772468754282,0.20116772468754282,0.20116772468754285,0.2011677246875428,0.20116772468754285,0.20116772468754285,0.20116772468754285,0.20116772468754285
2.8000000000000003,0.2048029979751383,0.2048029979751383,0.2048029979751383,0.20480299797513823,0.2048029979751383,0.20480299797513826,0.20480299797513826,0.2048029979751383,0.2048029979751383,0.20480299797513823,0.20480299797513832,0.20480299797513823,0.20480299797513826,0.2048029979751383,0.2048029979751383,0.20480299797513832,0.20480299797513826,0.20480299797513826,0.2048029979751383,0.20480299797513823
2.84,0.20843823361521815,0.20843823361521813,0.20843823361521815,0.20843823361521813,0.20843823361521815,0.20843823361521813,0.20843823361521815,0.20843823361521813,0.20843823361521815,0.2084382336152181,0.20843823361521813,0.20843823361521818,0.20843823361521813,0.20843823361521813,0.20843823361521813,0.20843823361521815,0.20843823361521815,0.20843823361521807,0.20843823361521813,0.20843823361521815
2.88,0.2120733854945362,0.21207338549453628,0.2120733854945362,0.21207338549453614,0.21207338549453622,0.2120733854945362,0.2120733854945362,0.21207338549453622,0.21207338549453625,0.21207338549453625,0.21207338549453625,0.21207338549453625,0.21207338549453625,0.21207338549453622,0.2120733854945362,0.21207338549453622,0.21207338549453625,0.2120733854945362,0.21207338549453622,0.2120733854945362
2.92,0.21570840717761036,0.21570840717761042,0.21570840717761042,0.2157084071776104,0.21570840717761042,0.21570840717761042,0.21570840717761042,0.21570840717761042,0.21570840717761042,0.2157084071776104,0.21570840717761042,0.21570840717761047,0.21570840717761042,0.21570840717761045,0.21570840717761042,0.21570840717761047,0.21570840717761047,0.2157084071776105,0.21570840717761042,0.21570840717761042
2.96,0.21934325414111194,0.219343254141112,0.21934325414111192,0.21934325414111197,0.21934325414111197,0.21934325414111192,0.21934325414111194,0.21934325414111194,0.21934325414111194,0.21934325414111194,0.21934325414111194,0.21934325414111197,0.21934325414111194,0.219343254141112,0.2193432541411119,0.21934325414111194,0.219343254141112,0.219343254141112,0.21934325414111197,0.219343254141112
3.0,0.22297788549767028,0.22297788549767025,0.22297788549767028,0.22297788549767028,0.22297788549767028,0.22297788549767034,0.22297788549767023,0.22297788549767028,0.22297788549767025,0.22297788549767025,0.22297788549767023,0.22297788549767023,0.22297788549767028,0.22297788549767023,0.22297788549767025,0.22297788549767028,0.22297788549767028,0.2229778854976703,0.22297788549767028,0.2229778854976702
3.04,0.22661226513005417,0.2266122651300541,0.22661226513005414,0.2266122651300541,0.22661226513005417,0.22661226513005417,0.2266122651300541,0.22661226513005417,0.22661226513005417,0.22661226513005414,0.22661226513005409,0.22661226513005414,0.22661226513005417,0.22661226513005414,0.22661226513005414,0.22661226513005414,0.2266122651300541,0.22661226513005414,0.2266122651300541,0.22661226513005414
3.08,0.230246362256603,0.230246362256603,0.23024636225660303,0.23024636225660297,0.23024636225660303,0.230246362256603,0.23024636225660305,0.230246362256603,0.23024636225660305,0.23024636225660297,0.23024636225660303,0.23024636225660305,0.23024636225660303,0.230246362256603,0.230246362256603,0.23024636225660297,0.23024636225660294,0.23024636225660305,0.23024636225660303,0.23024636225660297
3.12,0.23388015151688718,0.2338801515168872,0.23388015151688724,0.23388015151688715,0.23388015151688712,0.23388015151688718,0.23388015151688715,0.23388015151688724,0.23388015151688712,0.2338801515168872,0.23388015151688718,0.23388015151688715,0.23388015151688712,0.23388015151688718,0.23388015151688712,0.23388015151688715,0.23388015151688712,0.2338801515168871,0.23388015151688712,0.23388015151688712
3.16,0.23751361270082297,0.23751361270082294,0.23751361270082288,0.23751361270082288,0.23751361270082288,0.23751361270082294,0.23751361270082294,0.23751361270082294,0.237513612700823,0.23751361270082288,0.23751361270082294,0.237513612700823,0.23751361270082294,0.23751361270082294,0.237513612700823,0.23751361270082297,0.23751361270082302,0.237513612700823,0.23751361270082297,0.23751361270082294
3.2,0.24114673024985483,0.24114673024985478,0.24114673024985483,0.24114673024985478,0.2411467302498548,0.24114673024985472,0.24114673024985478,0.24114673024985483,0.24114673024985478,0.2411467302498548,0.2411467302498548,0.24114673024985478,0.24114673024985478,0.24114673024985483,0.24114673024985483,0.24114673024985483,0.24114673024985475,0.2411467302498548,0.2411467302498548,0.2411467302498548
3.24,0.2447794926440603,0.24477949264406024,0.24477949264406032,0.24477949264406024,0.24477949264406024,0.24477949264406026,0.2447794926440603,0.24477949264406032,0.2447794926440603,0.2447794926440602,0.2447794926440603,0.2447794926440603,0.24477949264406026,0.24477949264406024,0.24477949264406024,0.24477949264406026,0.24477949264406024,0.2447794926440603,0.24477949264406032,0.24477949264406024
3.2800000000000002,0.24841189176353437,0.24841189176353445,0.24841189176353437,0.24841189176353437,0.24841189176353448,0.24841189176353431,0.2484118917635343,0.24841189176353445,0.24841189176353434,0.24841189176353437,0.24841189176353434,0.24841189176353434,0.2484118917635344,0.2484118917635344,0.24841189176353434,0.24841189176353431,0.2484118917635344,0.2484118917635344,0.2484118917635344,0.24841189176353437
3.3200000000000003,0.25204392228409866,0.2520439222840987,0.25204392228409866,0.25204392228409866,0.2520439222840987,0.25204392228409866,0.2520439222840987,0.25204392228409866,0.25204392228409866,0.25204392228409866,0.25204392228409866,0.2520439222840987,0.25204392228409866,0.2520439222840987,0.2520439222840988,0.2520439222840987,0.2520439222840988,0.2520439222840987,0.2520439222840987,0.25204392228409866
3.36,0.25567558114171446,0.2556755811417145,0.25567558114171446,0.2556755811417144,0.2556755811417144,0.2556755811417144,0.2556755811417145,0.2556755811417145,0.2556755811417145,0.2556755811417145,0.2556755811417145,0.25567558114171446,0.25567558114171446,0.2556755811417145,0.2556755811417144,0.2556755811417144,0.2556755811417145,0.2556755811417144,0.2556755811417144,0.25567558114171446
3.4,0.25930686707982076,0.2593068670798207,0.25930686707982076,0.25930686707982076,0.25930686707982076,0.25930686707982076,0.25930686707982076,0.25930686707982076,0.25930686707982076,0.25930686707982076,0.2593068670798207,0.25930686707982076,0.2593068670798208,0.2593068670798207,0.25930686707982076,0.2593068670798208,0.25930686707982076,0.25930686707982076,0.2593068670798208,0.25930686707982076
3.44,0.2629377802799391,0.2629377802799391,0.2629377802799391,0.26293778027993914,0.2629377802799391,0.26293778027993914,0.2629377802799392,0.2629377802799391,0.2629377802799391,0.2629377802799391,0.2629377802799392,0.26293778027993914,0.26293778027993914,0.26293778027993914,0.2629377802799391,0.2629377802799391,0.2629377802799391,0.26293778027993914,0.26293778027993914,0.2629377802799391
3.48,0.26656832206768977,0.26656832206768977,0.2665683220676897,0.2665683220676897,0.2665683220676897,0.26656832206768977,0.2665683220676897,0.26656832206768966,0.26656832206768977,0.26656832206768966,0.26656832206768966,0.26656832206768977,0.2665683220676897,0.26656832206768977,0.26656832206768977,0.26656832206768966,0.26656832206768977,0.26656832206768966,0.2665683220676897,0.2665683220676898
3.52,0.27019849468257706,0.270198494682577,0.27019849468257706,0.27019849468257695,0.270198494682577,0.270198494682577,0.27019849468257706,0.270198494682577,0.27019849468257706,0.27019849468257706,0.270198494682577,0.27019849468257695,0.27019849468257706,0.27019849468257706,0.27019849468257706,0.270198494682577,0.27019849468257706,0.27019849468257706,0.27019849468257706,0.27019849468257706
3.56,0.2738283010991168,0.2738283010991168,0.27382830109911677,0.2738283010991168,0.27382830109911677,0.2738283010991167,0.2738283010991168,0.2738283010991168,0.2738283010991168,0.2738283010991169,0.27382830109911677,0.2738283010991168,0.2738283010991168,0.2738283010991168,0.27382830109911677,0.2738283010991168,0.2738283010991169,0.27382830109911677,0.2738283010991168,0.27382830109911677
3.6,0.2774577448878408,0.2774577448878409,0.2774577448878409,0.277457744887841,0.2774577448878409,0.2774577448878408,0.2774577448878409,0.2774577448878409,0.2774577448878409,0.2774577448878409,0.27745774488784086,0.2774577448878409,0.2774577448878409,0.2774577448878409,0.277457744887841,0.27745774488784086,0.2774577448878409,0.2774577448878409,0.2774577448878409,0.2774577448878409
3.64,0.2810868301065043,0.28108683010650426,0.2810868301065043,0.2810868301065042,0.2810868301065043,0.2810868301065042,0.28108683010650426,0.28108683010650426,0.2810868301065043,0.2810868301065042,0.2810868301065043,0.28108683010650426,0.28108683010650426,0.28108683010650426,0.28108683010650426,0.28108683010650426,0.2810868301065043,0.28108683010650426,0.28108683010650426,0.28108683010650426
3.68,0.2847155612138077,0.28471556121380764,0.28471556121380764,0.28471556121380764,0.2847155612138077,0.28471556121380764,0.2847155612138077,0.2847155612138077,0.28471556121380764,0.2847155612138077,0.2847155612138077,0.2847155612138077,0.2847155612138077,0.2847155612138077,0.28471556121380764,0.2847155612138076,0.28471556121380764,0.2847155612138077,0.2847155612138076,0.2847155612138076
3.72,0.28834394299979627,0.28834394299979627,0.28834394299979627,0.28834394299979627,0.28834394299979627,0.28834394299979627,0.28834394299979627,0.2883439429997964,0.2883439429997963,0.2883439429997964,0.28834394299979627,0.2883439429997964,0.28834394299979627,0.2883439429997962,0.28834394299979627,0.28834394299979627,0.28834394299979627,0.2883439429997964,0.2883439429997963,0.28834394299979627
3.7600000000000002,0.29197198052864143,0.29197198052864154,0.29197198052864143,0.29197198052864143,0.2919719805286415,0.29197198052864143,0.2919719805286414,0.2919719805286415,0.29197198052864154,0.2919719805286415,0.2919719805286415,0.2919719805286414,0.2919719805286415,0.29197198052864143,0.2919719805286415,0.2919719805286415,0.29197198052864143,0.29197198052864143,0.2919719805286415,0.2919719805286415
3.8000000000000003,0.29559967909072093,0.29559967909072093,0.29559967909072105,0.29559967909072093,0.29559967909072105,0.295599679090721,0.29559967909072093,0.295599679090721,0.295599679090721,0.29559967909072093,0.29559967909072093,0.295599679090721,0.29559967909072093,0.29559967909072093,0.29559967909072093,0.295599679090721,0.295599679090721,0.29559967909072093,0.295599679090721,0.29559967909072093
3.84,0.29922704416181556,0.29922704416181556,0.29922704416181556,0.29922704416181556,0.2992270441618156,0.29922704416181556,0.29922704416181556,0.29922704416181556,0.29922704416181556,0.29922704416181545,0.29922704416181556,0.29922704416181556,0.29922704416181556,0.29922704416181556,0.29922704416181556,0.2992270441618156,0.29922704416181556,0.2992270441618156,0.29922704416181556,0.2992270441618156
3.88,0.3028540813678839,0.302854081367884,0.30285408136788394,0.30285408136788394,0.30285408136788394,0.302854081367884,0.30285408136788394,0.30285408136788394,0.30285408136788405,0.30285408136788405,0.302854081367884,0.30285408136788394,0.3028540813678839,0.30285408136788416,0.3028540813678839,0.302854081367884,0.3028540813678839,0.30285408136788405,0.302854081367884,0.30285408136788394
3.92,0.30648079645432924,0.30648079645432935,0.30648079645432935,0.30648079645432935,0.30648079645432935,0.3064807964543293,0.3064807964543293,0.30648079645432935,0.3064807964543293,0.30648079645432935,0.30648079645432935,0.3064807964543293,0.30648079645432935,0.30648079645432935,0.3064807964543293,0.30648079645432935,0.3064807964543294,0.30648079645432935,0.30648079645432935,0.3064807964543293
3.96,0.3101071952589797,0.3101071952589798,0.3101071952589798,0.3101071952589797,0.3101071952589797,0.3101071952589798,0.31010719525897973,0.3101071952589797,0.3101071952589797,0.3101071952589797,0.31010719525897973,0.3101071952589798,0.3101071952589797,0.31010719525897973,0.3101071952589798,0.3101071952589797,0.3101071952589798,0.3101071952589798,0.3101071952589798,0.3101071952589798
4.0,0.3137332836882112,0.3137332836882113,0.3137332836882112,0.3137332836882112,0.3137332836882112,0.3137332836882112,0.31373328368821124,0.31373328368821124,0.31373328368821113,0.3137332836882112,0.3137332836882112,0.3137332836882112,0.3137332836882113,0.3137332836882113,0.31373328368821124,0.3137332836882113,0.31373328368821124,0.31373328368821113,0.31373328368821124,0.31373328368821124
