Vl (V),Grad_-19_I,Grad_-18_I,Grad_-17_I,Grad_-16_I,Grad_-15_I,Grad_-14_I,Grad_-13_I,Grad_-12_I,Grad_-11_I,Grad_-10_I,Grad_-9_I,Grad_-8_I,Grad_-7_I,Grad_-6_I,Grad_-5_I,Grad_-4_I,Grad_-3_I,Grad_-2_I,Grad_-1_I,Grad_0_I,Grad_0_I,Grad_1_I,Grad_2_I,Grad_3_I,Grad_4_I,Grad_5_I,Grad_6_I,Grad_7_I,Grad_8_I,Grad_9_I,Grad_10_I,Grad_11_I,Grad_12_I,Grad_13_I,Grad_14_I,Grad_15_I,Grad_16_I,Grad_17_I,Grad_18_I,Grad_19_I
1.34,0.11962828103282852,0.11844337323215083,0.11723248608390813,0.11598631514168276,0.11469278883661696,0.11333610561416013,0.11189540397938459,0.11034298118025224,0.10864210443964649,0.10674493367695748,0.10459242608004601,0.10212113996065517,0.09928620452025977,0.09610770064760693,0.09271978370698711,0.08935836381614878,0.08627107044652821,0.08367260312949151,0.08181607528802864,0.08101443095613017,0.08101443095613017,0.08101443095612912,0.08101443093805424,0.08101441788864577,0.0810139847732396,0.08101023868774618,0.08099446753651346,0.08095126170958832,0.08086140151411941,0.08070616916421094,0.0804706176300786,0.08014499352266907,0.079724683789659,0.07920936121281708,0.07860186755457271,0.07790714706266638,0.07713136671097194,0.07628125459380727,0.0753636368952523,0.07438513529356391
1.36,0.12137426263342078,0.12018821274717188,0.11897504647179771,0.11772529374939036,0.11642669343024609,0.1150632289813068,0.11361380381197655,0.11205048447039453,0.11033638467989881,0.10842376976322857,0.10625435423813137,0.10376679405522145,0.10092038460919746,0.09774096806466015,0.0943667244387897,0.09103198383252556,0.08797921546045327,0.08541948038597726,0.0836023159314421,0.08281470224659622,0.08281470224659622,0.08281470224659605,0.0828147022323697,0.08281469076308788,0.08281429523639487,0.08281081493044154,0.08279600789283295,0.08275510128179203,0.08266938724562883,0.08252032221725096,0.08229277459961185,0.08197655648525458,0.08156651187972788,0.08106177700027223,0.08046473331458276,0.07977997093872669,0.07901341140215935,0.078171633426213,0.0772613910944895,0.07628929176679047
1.3800000000000001,0.1231213144409041,0.12193390644832437,0.12071825203330497,0.11946472024921859,0.11816086614180388,0.11679046560277773,0.11533219718727952,0.11375791222729846,0.1120305959673748,0.11010265985800208,0.10791663605288776,0.10541334280156386,0.10255624180899055,0.0993767513678766,0.09601671743506573,0.09270868577408406,0.08969008983583923,0.08716848005329708,0.08538979322715302,0.08461003922278795,0.08461003922278795,0.08461003922278906,0.08461003920710498,0.08461002768335497,0.08460964107826692,0.0846062782404362,0.08459203032366558,0.08455266840195268,0.08447001066834457,0.08432580479045536,0.08410490603704762,0.08379686317116948,0.08339611021554773,0.08290132561755469,0.08231445659167959,0.08163972353159009,0.0808827595626051,0.08004993693939808,0.07914787668672107,0.07818311392053341
1.4000000000000001,0.1248693483708855,0.1236803751112597,0.12246203327397864,0.12120453560912953,0.11989525895657077,0.11851777883876863,0.11705055901549016,0.11546525095078833,0.1137247363030537,0.11178161294247119,0.10957928924165675,0.10706080552582417,0.10419378133890601,0.10101502164792184,0.09766969450562628,0.094388380457462,0.09140360339479596,0.08891952247280831,0.08717844901488482,0.08646505108272164,0.08646505108272164,0.0864650510827211,0.08646505106821455,0.08646503983112047,0.08646466089366998,0.08646137575209831,0.08644750125083353,0.08640920937450398,0.08632872889780402,0.08618804237191947,0.08597199385059343,0.08566991504548102,0.08527590511287851,0.08478827491955726,0.08420863127262804,0.08354091354416973,0.08279054402885158,0.08196375171565828,0.08106707246978982,0.08010700252110697
1.42,0.12661828195104016,0.1254275449621278,0.12420632589056349,0.12294468562648152,0.12162982822695317,0.12024513586437985,0.11876886739842504,0.11717248966085822,0.11541880550283844,0.11346063905816944,0.11124233172630751,0.10870920081875057,0.10583300709256452,0.1026557494115991,0.09932558906040646,0.09607098214582666,0.09311967001265449,0.09067253193610632,0.08896823159555736,0.08822773538950959,0.08822773538950959,0.08822773538950876,0.08822773537677489,0.08822772530298968,0.08822737854743735,0.08822433366968802,0.0882113571056847,0.08817526952315845,0.08809889226417796,0.08796451818503404,0.08775694956152263,0.0874651877786464,0.08708283254616082,0.0866076415524606,0.08604069882230991,0.08538549998840357,0.08464712240501804,0.08383154921993417,0.08294515884428459,0.08199436290903948
1.44,0.1283680380094156,0.1271753473471745,0.12595107042736822,0.1246851205790504,0.12336453432807688,0.12197250734101148,0.12048710332845576,0.118879619634636,0.11711280497989116,0.11513974913841875,0.1129057815182648,0.11035854648981042,0.107473921682092,0.10429890467066673,0.10098433609811919,0.09775640838579021,0.0948382073827875,0.09242743643237519,0.09075909165291501,0.09008582051287814,0.09008582051287814,0.09008582051287767,0.0900858204986582,0.09008580984484048,0.09008545435561646,0.09008239377536977,0.09006951084240036,0.09003393168890493,0.0899588735348697,0.089826942747284,0.0896230663644528,0.08933617344284883,0.08895964642526821,0.08849094969593986,0.08793085739999602,0.08728257935097392,0.08655095335592909,0.08574177741829811,0.08486129820165225,0.08391584294480339
1.46,0.1301185443761766,0.12892371841842482,0.12769621195193098,0.12642579489826558,0.12509934133786488,0.12369986711390958,0.12220525041410488,0.12058663416910508,0.11880673755028488,0.11681895485956667,0.1145696566192708,0.11200885953258957,0.10911652648624211,0.1059444570254788,0.1026458721911665,0.09944457985292089,0.09655913679803131,0.09418416741525035,0.09255098047066262,0.09187962273575578,0.09187962273575578,0.09187962273575531,0.09187962272442293,0.09187961331836103,0.09187928712364357,0.09187642915035392,0.09186428413160137,0.09183051633760204,0.0917588640914878,0.09163223990126748,0.09143558031446836,0.09115756373709354,0.09079115759867269,0.0903333478743781,0.08978444471365121,0.08914725591150027,0.0884263006702503,0.08762714491901706,0.08675588208983122,0.08581875226652153
1.48,0.13186973359836301,0.13067259883524157,0.12944169974916708,0.12816666686353162,0.12683421674039702,0.125427191934242,0.12392329463026153,0.1222935283671292,0.12050060725956749,0.11849826850977498,0.1162339749360296,0.11366015609983093,0.11076082170145532,0.10759237574335044,0.10431013546731693,0.10113542020543442,0.09828238294729291,0.09594265958767408,0.09434385539756979,0.09369147749877335,0.09369147749877335,0.09369147749877393,0.09369147748606711,0.09369146786701177,0.09369114340366486,0.09368833687174735,0.09367649292603658,0.09364366998551081,0.09357407743604094,0.09345099623262182,0.0932595153804885,0.09298823618617927,0.09262987241051131,0.09218105559845848,0.09164171029116007,0.09101427834616174,0.09030296315521029,0.08951307856570007,0.08865053145157718,0.08772143551927801
1.5,0.13362154266752005,0.13242193348141706,0.13118748703348923,0.12990769831653276,0.1285691311509393,0.12715446120375773,0.12564122409088577,0.12400029894474365,0.12219441922802865,0.12017770287325838,0.11789875420688231,0.11531245148677867,0.11240680639484323,0.10924262983167761,0.10597706558854347,0.10282885594558128,0.10000787372616826,0.09770285070346596,0.09613767267906569,0.09553131096274284,0.09553131096274284,0.09553131096274368,0.09553131095137449,0.09553130174619566,0.09553098658964823,0.09552825340591832,0.09551672707494036,0.09548480646373193,0.09541710787282243,0.09529722986488019,0.09511038674590684,0.09484509967407549,0.09449384567275598,0.09405293298185852,0.09352193978353782,0.09290298387422458,0.09219999297984503,0.09141806430975147,0.09056294730006118,0.08964065156447355
1.52,0.13537391276015504,0.13417167119709644,0.13293353067810898,0.13164885439482413,0.1303040580615685,0.1288816567405812,0.12735902884245298,0.12570694405767718,0.12388817951276382,0.12185727112830944,0.11956401193918988,0.11696576012153806,0.1140544785583634,0.11089518810584661,0.10764660372746077,0.10452481628832763,0.10173554006039096,0.0994646813833691,0.09793239282555738,0.09730793356953812,0.09730793356953812,0.09730793356953828,0.09730793355901253,0.09730792506265354,0.09730763056901452,0.09730505464327635,0.0972941311573295,0.09726374785540129,0.09719904280719993,0.09708398970989808,0.09690392771341645,0.0966472498487445,0.09630611538390027,0.09587640997800898,0.09535726090437696,0.09475036213262497,0.09405927749953319,0.0932888145626355,0.09244450866853832,0.09153222440851043
1.54,0.13712678899051833,0.13592176452534954,0.13467979096073446,0.13339010328328557,0.1320389736058744,0.1306087625645232,0.1290767006763091,0.12741346314513605,0.12558189498465328,0.12353698675737301,0.12122976535591966,0.11862009556150264,0.1157038351635496,0.11255001925210265,0.10931869254175049,0.10622323303693063,0.10346531574114973,0.10122809494502827,0.0997279782975933,0.09916035284289151,0.09916035284289151,0.09916035284289107,0.0991603528316434,0.09916034401446525,0.09916004435691021,0.09915745768269049,0.09914659255332556,0.09911656649714613,0.09905286925751917,0.09893982074642668,0.0987629833189348,0.09851080035530568,0.09817532181218122,0.09775221139654655,0.09724031618868131,0.0966410380718735,0.09595766942648443,0.09519478580319143,0.09435773788554805,0.09345225331715534
1.56,0.1388801201755389,0.1376721694726225,0.1364262313249902,0.13513141598290654,0.13377385634159006,0.1323357647005055,0.13079423295840567,0.12911985678949245,0.12727557321872102,0.12521686346784597,0.12289603135038513,0.12027547049488206,0.11735487221624197,0.1142070918854834,0.11099327614689952,0.10792404046502685,0.10519713727129393,0.10299303724526955,0.1015243918459882,0.10095186197121095,0.10095186197121095,0.10095186197121288,0.1009518619620538,0.10095185411813051,0.10095157763855166,0.10094914904848479,0.10093885409211201,0.10091024006731417,0.10084926332828713,0.1007405955774127,0.1005699379094244,0.10032564591461743,0.09999950351706235,0.09958680273575748,0.09908598244982361,0.09849805216173832,0.09782596038488911,0.0970740030745331,0.09624731904295178,0.09535148749365033
1.58,0.14063385861150085,0.1394228452827081,0.13817281815686477,0.13687276609538823,0.13550868705009886,0.13406265099854114,0.1325116204747876,0.13082612658990794,0.12896922239641256,0.12689691512242132,0.12456282644813862,0.12193189674650573,0.11900758481090659,0.11586637460308068,0.11267030008758984,0.10962717520487891,0.10693094372164128,0.10475945653360799,0.10332160054600702,0.10277441920189016,0.10277441920189016,0.10277441920188961,0.10277441919159727,0.10277441110356575,0.1027741334795514,0.10277172411679486,0.1027615843565136,0.1027335308927901,0.10267390202513232,0.1025677416290943,0.10240099775488054,0.10216209366674109,0.10184270926653681,0.10143790503808864,0.10094581613184375,0.10036712608305376,0.09970447239841118,0.09896187824640192,0.09814425924105988,0.09725702362996899
1.6,0.1423879598623462,0.1411737542237191,0.1399195205753243,0.13861412962325742,0.1372434485514465,0.13578941096931196,0.13422885929162953,0.1325322750489225,0.13066285121852678,0.12857715567765277,0.12623016677508098,0.12358938528734452,0.12066196718418509,0.11752783603281432,0.11434971130799784,0.11133257614143535,0.10866667659654039,0.10652730331639185,0.10511957080970438,0.10460274038513179,0.10460274038513179,0.10460274038513094,0.10460274037614305,0.10460273275322546,0.10460246545876692,0.10460012865240086,0.10459027307355216,0.10456299308264026,0.10450498637988274,0.10440162816295254,0.1042390696102532,0.10400576584517478,0.10369327030406926,0.10329640355572817,0.10281300039787525,0.10224342988709634,0.10159003440121173,0.10085658150632609,0.10004777993391883,0.09916888112773649
1.62,0.1441423825587164,0.1429248613873672,0.14166631023651868,0.1403554847840348,0.13897812553389693,0.13751603563368447,0.13594594662826934,0.1342383054704525,0.13235646882757882,0.1302575991300653,0.12789806803105322,0.12524794624705082,0.12231801276737382,0.11919144487791486,0.116031458121271,0.11304018431188771,0.11040427970807874,0.10829653023019531,0.106918271973593,0.10639198254701257,0.10639198254701257,0.10639198254701077,0.10639198253829306,0.10639197532145944,0.1063917210848052,0.10638948687989784,0.10638003278386618,0.10635380597523447,0.10629792703158447,0.10619814214036116,0.10604082027772771,0.1058144408423578,0.10551040495701694,0.10512325389768948,0.10465047437476645,0.10409206993360298,0.10345003785182938,0.10272784445416559,0.10192995234860146,0.10106142429829487
1.6400000000000001,0.14589708820804312,0.14467613450023512,0.14341316115078154,0.14209681183791034,0.14071270439711653,0.1392425173855831,0.13766288074241817,0.13594422186824143,0.13405008473863206,0.1319382594686583,0.12956654546819935,0.1269075889290327,0.12397571423764231,0.12085716995742665,0.11771549017840971,0.1147499428104225,0.11214369905819911,0.11006709192409994,0.10871767490728068,0.10823750728068557,0.10823750728068557,0.1082375072806846,0.10823750727175199,0.10823749992879264,0.10823724389206976,0.10823501047102449,0.10822561602170015,0.10819967950381085,0.10814461042620152,0.10804648212026116,0.10789192799539143,0.10766956263977821,0.10737077677342706,0.1069899772009472,0.10652443179909814,0.10597388298946475,0.10534005998335876,0.10462617927876225,0.10383648702695213,0.1029758698149995
1.6600000000000001,0.14765204101470814,0.14642754374628927,0.14516004951177022,0.14383809292803557,0.14244717310777358,0.14096884986651825,0.13937966082602757,0.13765002888350425,0.13574370877762315,0.1336191506333036,0.1312356138735969,0.1285683218276262,0.12563506356778237,0.12252498024288849,0.11940175843674486,0.11646179669786177,0.11388488272821543,0.11183894495000328,0.11051775066598787,0.11002974838186119,0.11002974838186119,0.11002974838186055,0.11002974837437995,0.11002974177082493,0.11002950393870717,0.11002739486983792,0.11001844484762566,0.10999360758333751,0.10994068174188497,0.10984608178598645,0.10969664645243088,0.10948102164436155,0.10919046696662597,0.10881913766166519,0.10836398114150177,0.10782439744579067,0.10720178722157367,0.10649907532309424,0.10572026519016745,0.10487005323886367
1.68,0.14940720771016214,0.14817906160018504,0.14690695353709854,0.14557931193240545,0.14418152106692533,0.1426950278514445,0.14109628691129605,0.139355731711077,0.13743735102642624,0.13530028647816167,0.13290528755547443,0.1302301526470106,0.12729605207437508,0.12419484489147825,0.12109021512818036,0.11817569291594618,0.11562778077512234,0.11361204766014149,0.11231847342358922,0.1118583604805894,0.1118583604805894,0.11185836048059143,0.11185836047225708,0.11185835365506192,0.1118581140050179,0.11185601111842206,0.11184714335060199,0.11182264468388384,0.11177060562412891,0.11167777364702068,0.11153126724237616,0.1113198907380203,0.11103491790381043,0.11067038862083294,0.11022304093560537,0.10969201253605454,0.10907842539063009,0.10838493709261555,0.10761531323569323,0.1067740512823612
1.7,0.15116255739256737,0.1499306626710292,0.14865385331966482,0.1473204543270346,0.14591573898801155,0.14442104714447707,0.1428127597854264,0.1410613360329795,0.1391310217737767,0.136981680739701,0.13457558033277295,0.1318930883214669,0.12895867046428358,0.1258667332758367,0.12278081372736743,0.11989158020598355,0.11737234513426059,0.11538636011162338,0.1141198169627877,0.1136783873271526,0.1136783873271526,0.1136783873271535,0.1136783873199915,0.11367838096484242,0.11367815183815617,0.11367612001889844,0.11366751312433371,0.11364369135088276,0.11359304549345844,0.11350262866557005,0.11335979062499248,0.11315344077402159,0.11287482059382994,0.11251782086666176,0.11207895019813349,0.11155707551045224,0.11095304015115635,0.11026923977885703,0.10950921011138819,0.1086772584011643
1.72,0.1529180613754879,0.1516823235556065,0.15040073068934082,0.1490615070591223,0.14764981878496836,0.1461469044840245,0.14452908091366573,0.14276684795882735,0.1408247314715631,0.13866334700862132,0.13624650552745626,0.13355713503673453,0.13062290887937988,0.12754061501079023,0.12447350891992416,0.12160940903161968,0.11911852952784326,0.11716184397702148,0.11592175714503414,0.1154783357307198,0.1154783357307198,0.11547833573072228,0.11547833572350094,0.1154783295785123,0.11547810848411612,0.11547614332460694,0.11546780349495668,0.1154446981685752,0.11539554336775489,0.11530772113609497,0.11516883298104437,0.11496790930399535,0.11469616832648483,0.11434735226763433,0.11391773226940204,0.11340588928201842,0.11281236787440839,0.11213927910603921,0.11138990583083463,0.11056834345291652
1.74,0.15467369304540443,0.15343402270119236,0.1521475690840957,0.15080245842994636,0.1493837534695474,0.14787259745624606,0.14624525236963112,0.14447227397223536,0.1425184906958218,0.14034529870540974,0.1379180759593673,0.13522229825221932,0.13228875693947562,0.12921645997719414,0.12616825657084063,0.12332913150551728,0.12086628937895191,0.1189384624608525,0.1177242710104763,0.11731688833610324,0.11731688833610324,0.11731688833610257,0.11731688832898263,0.11731688219163501,0.11731666190314044,0.1173147091514412,0.11730644455633783,0.1172836109839165,0.11723515397619434,0.11714873915927226,0.11701223185856124,0.11681484189461804,0.11654785017567307,0.11620494542643788,0.1157822516547601,0.11527814103984843,0.11469291974445542,0.11402845739722658,0.11328781157599446,0.11247488043250842
1.76,0.15642942772730697,0.1551857402768756,0.15389435343016628,0.15254329798672003,0.15111753705702385,0.14959812441639692,0.14796127677242848,0.14617762088262806,0.14421231011192032,0.14202754905903966,0.13959030394324662,0.13688858272382096,0.13395620378345224,0.13089423834311462,0.12786501369314018,0.12505070131970725,0.12261558173060608,0.12071618022137767,0.1195273357589827,0.11911188813242583,0.11911188813242583,0.1191118881324256,0.11911188812626314,0.11911188253247498,0.11911167627463524,0.11910982089837074,0.11910190361893847,0.11907992592501107,0.1190331450216258,0.11894952829843689,0.11881716661719183,0.11862537505239382,0.11836540840468551,0.11803081441136909,0.11761749312721834,0.11712354580233991,0.11654899314242412,0.11589542993452347,0.11516566645863618,0.11436339060951313
1.78,0.15818524255848065,0.1569374580533829,0.15564107003073785,0.15428401642260117,0.15285116447990074,0.15132348441714286,0.14967715722966324,0.1478828957820566,0.1459062004434651,0.14371011108838622,0.14126320128764036,0.13855599252718206,0.1356252381085541,0.1325739205825091,0.12956373841688862,0.12677407367942195,0.12436636516956756,0.1224949632972484,0.12133093086626368,0.12094307078048763,0.12094307078048763,0.12094307078048917,0.12094307077374253,0.12094306502237002,0.12094285732858488,0.12094100518450863,0.12093314025401455,0.12091138712218291,0.12086521973212302,0.12078288261125773,0.12065273778100696,0.12046430137800984,0.12020892143060677,0.11988012422182234,0.11947368998898862,0.11898753013301805,0.11842143634788876,0.11777676257930653,0.11705608737450574,0.11626288999140132
1.8,0.15994111636964778,0.1586891592906008,0.15738770646243538,0.1560246054846044,0.15458463150874321,0.15304867714337958,0.15139289728598698,0.14958810600616088,0.1476001724445261,0.14539299758622048,0.14293677929552961,0.14022453108120803,0.13729584820788282,0.13425547749165395,0.1312643899586436,0.1284992052402084,0.12611859975452785,0.1242747790388317,0.12313503558359612,0.12275752446491384,0.12275752446491384,0.12275752446491495,0.12275752445915847,0.12275751913327224,0.12275732147957583,0.12275553687802668,0.12274791192096729,0.12272675848906013,0.12268179564498051,0.12260153135567076,0.12247455421689574,0.12229052299161158,0.12204082138113938,0.1217189066504379,0.12132040520457554,0.12084301776714375,0.12028629695802413,0.11965135353743997,0.11894053686881981,0.11815712278328584
1.82,0.1616970295732939,0.16044082863252812,0.15913425147926052,0.15776505788852052,0.15631793467969013,0.15477370285289138,0.1531085008766529,0.15129325909922908,0.1492942368748872,0.14707622110534538,0.14461104876639488,0.14189420117177606,0.13896802200606775,0.1359388802034413,0.13296692859136422,0.13022605404813387,0.12787224694841923,0.12605559604367417,0.1249396306882935,0.12456597480784679,0.12456597480784679,0.12456597480784812,0.12456597480188207,0.12456596956683687,0.12456577671442091,0.12456403549786553,0.1245565898629044,0.12453592669493199,0.12449200763600725,0.12441361334255517,0.12428957935342938,0.12410973456995365,0.12386552727824757,0.12355037078201461,0.12315975550346572,0.12269118094444903,0.12214396222583693,0.12151896212948442,0.12081829156126875,0.12004501100212023
1.84,0.1634529640589299,0.16219245200936927,0.16088069492356616,0.1595053672406148,0.1580510712281418,0.15649856232247428,0.1548239722853601,0.15299836278269474,0.15098840447786505,0.1487597939467503,0.14628601999957763,0.14356500497535551,0.14064174709322114,0.13762410019973484,0.13467131561484783,0.13195457948294922,0.1296272695545394,0.12783738409589404,0.12674469785249456,0.12639818127444422,0.12639818127444422,0.12639818127444213,0.12639818126875005,0.12639817612547355,0.12639798585865616,0.1263962661494547,0.12638891301797966,0.12636852421424782,0.126325243023747,0.1262480841148597,0.12612612216463487,0.12594937762699773,0.1257094060239763,0.12539963060871598,0.1250154620141095,0.12455425042487223,0.12401511715135852,0.12339871079289041,0.12270692764987598,0.12194262771792844
1.86,0.16520890309463804,0.16394401654586713,0.1626270276433041,0.1612455279654182,0.159784039028011,0.15822325679882848,0.15653931610627353,0.1547034249267036,0.15268268596049842,0.15044372814946005,0.14796170279876947,0.14523694408264837,0.1423170107571294,0.13931110932195345,0.1363775133267747,0.13368474220399024,0.13138363165625827,0.1296201141092742,0.12855021890845064,0.12819710505481044,0.12819710505481044,0.1281971050548154,0.12819710504970447,0.12819710029146802,0.12819692058683085,0.12819527626593333,0.1281881938892991,0.12816847121065097,0.12812649569185822,0.12805153450061513,0.12793287917758303,0.12776069245358931,0.12752657593252514,0.12722390150376814,0.1268479456216567,0.1263958648076668,0.12586655270890737,0.12526041937365462,0.124579130009151,0.12382533383549335
1.8800000000000001,0.16696483123484868,0.16569551047614617,0.1643732414155582,0.16298553523927783,0.16151683653619714,0.15994778795404946,0.1582545372095553,0.15640845352457813,0.1543770919758666,0.15212803548202727,0.1496381064774584,0.1469100195219476,0.1439938000137775,0.1409998797800046,0.13808548499430123,0.1354165040987204,0.13314129856004422,0.13140375807361915,0.13035617736802013,0.130028451146561,0.130028451146561,0.1300284511465627,0.13002845114110778,0.13002844628631727,0.13002826594608874,0.1300266266635712,0.1300195898198293,0.1300000428171796,0.12995853390386847,0.12988455114283867,0.1297676264720375,0.1295981313405749,0.12936780391112124,0.12907006108207347,0.1287001339582074,0.1282550588828808,0.12773355698590033,0.12713583690734645,0.1264633541438616,0.12571855582054997
1.9000000000000001,0.16872073423389203,0.1674469230641371,0.16611932887554254,0.16472538492911215,0.16324946274170726,0.1616721578449999,0.15996964071033387,0.15811345666973325,0.15607163310731664,0.15381272743537452,0.15131523986520876,0.1485842317823463,0.1456721016362424,0.14269038415971588,0.13979519482630065,0.13714982823373223,0.13490023674164012,0.13318828900436444,0.13216255662101523,0.13183956237473984,0.13183956237473984,0.13183956237474032,0.131839562370081,0.13183955788628615,0.1318393866538229,0.13183780944556256,0.13183099079105323,0.13181197625101837,0.13177151327708211,0.13169930842401384,0.13158509781699526,0.13141940668717064,0.1311940509808116,0.1309024404625297,0.13053972061043978,0.13010278023536942,0.12959015203242405,0.12900183616620603,0.12833907748691914,0.12760412388185957
1.92,0.1704765989649853,0.16919824452955828,0.1678652834508412,0.16646507353613627,0.1649819171192794,0.16339636887651526,0.16168463194038324,0.15981844253489544,0.1577663198542663,0.15549781521687883,0.15299311131474871,0.1502595808365207,0.14735190218199595,0.14438259542890866,0.1415066079462724,0.13888467880810185,0.13666041379512028,0.13497368089503775,0.13396934120884657,0.13365428834004572,0.13365428834004572,0.13365428834004425,0.1336542883351231,0.13365428387655015,0.13365411547858472,0.13365256709315082,0.13364587226074398,0.1336272015182198,0.13358748111816685,0.1335166343036392,0.13340461823413097,0.13324214276333982,0.13302113938135263,0.13273504846826872,0.13237896249819184,0.13194964745496734,0.1314454636265015,0.13086621068842108,0.13021292418603322,0.12948764912521443
1.94,0.1722324133443526,0.17094946597898292,0.16961109930079182,0.16820459814413516,0.16671419958686262,0.16512042376785635,0.16339951642270056,0.16152341935330106,0.15946116261959442,0.15718330974565586,0.15467172870959456,0.15193606616323752,0.14903318801868887,0.14607648694221312,0.14321969036585394,0.14062102110893698,0.13842179838471577,0.13675990867244264,0.1357765163474287,0.13548113087447172,0.13548113087447172,0.13548113087447378,0.13548113086990196,0.13548112654977923,0.13548096180353308,0.1354794408960788,0.13547285181667407,0.13545446287877122,0.13541534652598858,0.13534561423126865,0.13523542734622285,0.13507567838789902,0.1348584264769341,0.1345771652042443,0.1342269625608113,0.13380449179810036,0.13330796906485728,0.13273701777817615,0.1320924832689881,0.1313762213798286
1.96,0.1739881662603394,0.17270057934171712,0.17135677126010632,0.16994395637172105,0.16844631046675132,0.16684432552223843,0.16511429984828496,0.16322839540166564,0.1611561716983936,0.15886922164877515,0.1563510994722936,0.15361368676937898,0.1507159453484308,0.14777203244471676,0.14493440895906226,0.14235882146905723,0.14018436019916608,0.1385469481544313,0.137584067418562,0.13728442956416184,0.13728442956416184,0.13728442956416187,0.13728442955991496,0.13728442550167008,0.13728426851856118,0.1372828052276897,0.13727642634507078,0.13725855589645972,0.13722045590933935,0.1371524419275047,0.13704486843981134,0.13688878100080282,0.13667632802851803,0.1364010172141611,0.13605785710469318,0.13564339964494976,0.13515569502743585,0.13459417467979615,0.13395948297637603,0.13325327969548603
1.98,0.1757438475070654,0.17445157731004413,0.1731022947868736,0.17168314632867124,0.17017825045020915,0.16856807739916915,0.16682898805528534,0.16493337898491867,0.1628513572678666,0.1605555612584259,0.15803123057309776,0.15529244121154553,0.15240016023073122,0.14946920607462716,0.1466507314371616,0.14409804722660807,0.141948069908499,0.1403347760099637,0.1393919810562786,0.1391144545050737,0.1391144545050737,0.1391144545050742,0.13911445450065335,0.13911445040069156,0.13911429364866096,0.13911283891559537,0.1391065094507058,0.13908880112895305,0.13905109815527977,0.13898388829543082,0.13887772741443305,0.13872385585785946,0.13851457443557205,0.1382434765337415,0.13790558091838112,0.1374973790886449,0.13701680386885262,0.1364631301574183,0.13583682455317597,0.1351393634388827
2.0,0.17749944772232357,0.1762024532838672,0.1748476659146313,0.17342216657565707,0.17191002056498872,0.17029168288915086,0.16854358700983751,0.16663837842215673,0.16454672937839881,0.16224233860988052,0.1597121285390274,0.15697232761715046,0.1540858186039683,0.15116798236493023,0.14836862632419798,0.14583866668658427,0.14371289912304527,0.14212336972144687,0.1412002438359483,0.14092398988545446,0.14092398988545446,0.1409239898854481,0.14092398988164342,0.1409239860911491,0.1409238372717576,0.14092243781570307,0.1409163032621888,0.14089906519055212,0.14086227072304602,0.14079658520460175,0.1406927392674311,0.1405421214039277,0.14033713137513948,0.14007139828268467,0.13973991049961598,0.1393390698748206,0.138866673481001,0.13832183017584337,0.13770482577950532,0.13701695457729815
