Vl (V),Grad_-19_I,Grad_-18_I,Grad_-17_I,Grad_-16_I,Grad_-15_I,Grad_-14_I,Grad_-13_I,Grad_-12_I,Grad_-11_I,Grad_-10_I,Grad_-9_I,Grad_-8_I,Grad_-7_I,Grad_-6_I,Grad_-5_I,Grad_-4_I,Grad_-3_I,Grad_-2_I,Grad_-1_I,Grad_0_I,Grad_0_I,Grad_1_I,Grad_2_I,Grad_3_I,Grad_4_I,Grad_5_I,Grad_6_I,Grad_7_I,Grad_8_I,Grad_9_I,Grad_10_I,Grad_11_I,Grad_12_I,Grad_13_I,Grad_14_I,Grad_15_I,Grad_16_I,Grad_17_I,Grad_18_I,Grad_19_I
1.34,0.11540955892182311,0.11414734271143664,0.11284744868898662,0.11149738672980294,0.11008084554318125,0.10857638592682894,0.10695572683717512,0.10518168261463533,0.10320622480907896,0.10097025506160656,0.09840907149172276,0.09547085830574695,0.09215445593883125,0.08855325480227631,0.08485688879437023,0.08128189670617793,0.07800812171867076,0.0752096869452239,0.0731433935567323,0.07217482559558129,0.07217482559558129,0.07217482559558171,0.07217482559537669,0.07217482467505053,0.07217475019117622,0.07217366714496522,0.07216740293804899,0.07214639651905339,0.0720963791297001,0.07200135193492686,0.07184671453831676,0.07162123848101655,0.07131773747123558,0.0709328308515287,0.07046625658770994,0.06992006142332217,0.06929784983528735,0.06860416775947353,0.06784403564150893,0.06702261586675952
1.36,0.11713616087572296,0.11587172130878387,0.11456821534307002,0.11321293034773036,0.11178930206165828,0.11027561388344724,0.10864330795911654,0.10685499267504676,0.10486267285331925,0.10260787607861425,0.10002773127268448,0.09707414700159919,0.09375140416573755,0.09015753982950321,0.08648230965347274,0.08293816842117704,0.07970139577694965,0.07694476043847465,0.07492242004689151,0.07395041774143674,0.07395041774143674,0.07395041774143835,0.07395041774118813,0.0739504168369187,0.07395034613336064,0.07394932146662639,0.07394336437599763,0.07392324897863599,0.07387503559350404,0.0737829094496657,0.07363227066494996,0.07341174617460758,0.0731139228961476,0.07273516612271974,0.07227496938306925,0.0717351650128088,0.07111918194442954,0.07043143110304334,0.06967683604633598,0.06886049585698513
1.3800000000000001,0.1188639971199944,0.11759710210227796,0.1162897584211328,0.11492903710404555,0.11349812924277224,0.11197505263825144,0.11033099032137329,0.10852837241733432,0.10651928046279203,0.10424593106869404,0.10164735481345331,0.098679206198199,0.0953510687893232,0.09176529767293495,0.08811149776658889,0.08459807727150596,0.08139790574839612,0.07868240910148108,0.07670300681828887,0.07582917709401885,0.07582917709401885,0.07582917709402012,0.07582917709377726,0.07582917621606418,0.07582910815843888,0.07582812288479354,0.07582237374512528,0.07580285634752468,0.07575582042657945,0.07566549982380578,0.07551718749270767,0.07529930217998439,0.07500419301149606,0.07462801250748417,0.07417009491733542,0.0736321734019424,0.07301763103503707,0.07233087361839391,0.07157684702745568,0.070760688729425
1.4000000000000001,0.12059296878132081,0.11932339532154684,0.1180119983920091,0.11664563877119585,0.11520727112492642,0.11367465934086039,0.11201874490592059,0.11020180718663387,0.10817604731759706,0.10588443219268667,0.10326796007207836,0.10028604418264292,0.0969534261148132,0.09337645990939257,0.08974435128033381,0.0862615087767101,0.08309753755350895,0.08042252980326006,0.07848508239909542,0.07756849036179922,0.07756849036179922,0.07756849036180008,0.07756849036159977,0.07756848961140611,0.07756842959402077,0.07756754007709799,0.07756225366442489,0.0775440459007791,0.07749965954534796,0.07741363686137825,0.07727131544865293,0.07706092577385892,0.07677447757546182,0.07640771872586155,0.07595958087760532,0.07543143985649577,0.07482638852221357,0.07414861566855889,0.07340291935042084,0.07259434892699482
1.42,0.12232298314949289,0.12105051725230287,0.11973486157004486,0.11836267264389337,0.11691667682910889,0.1153743956695658,0.1137065465615735,0.11187528542634576,0.10983297530114017,0.10752339274651382,0.10488956491331174,0.1018946681455258,0.09855845157842,0.09499095927548351,0.09138077193412995,0.08792835341615135,0.0848001826292462,0.08216502494276384,0.08026857684589958,0.07943276091944228,0.07943276091944228,0.07943276091944207,0.07943276091920148,0.0794327601223924,0.07943269970977071,0.07943182354577163,0.07942665182654556,0.07940884549148204,0.0793653453572159,0.07928079883473613,0.07914051942267028,0.07893261403560362,0.0786489227581782,0.07828502297049006,0.07783970141578764,0.07731422428585336,0.07671160930213178,0.07603599903961702,0.07529216752386579,0.07448515618237898
1.44,0.12405395334928028,0.12277838988368518,0.12145827974294718,0.12008008115494,0.11862630017232145,0.11707422745401641,0.11539437364832561,0.11354879835631404,0.11149006822296251,0.10916282694148521,0.10651218697008795,0.10350508415619566,0.100166119815026,0.09660872968448506,0.09302066491002968,0.08959850635379306,0.0865057375846018,0.08390980206526161,0.08205342072198654,0.08123834986550332,0.08123834986550332,0.0812383498655024,0.08123834986531431,0.08123834917209997,0.08123829464830033,0.08123748845503631,0.08123266260376558,0.08121585722770928,0.08117441292003176,0.08109322446658968,0.08095762410570151,0.08075553455229725,0.0804784851049485,0.08012169657086547,0.07968361498538234,0.0791652184625641,0.07856930466359643,0.07789986468478557,0.07716158172084017,0.07635945540425756
1.46,0.1257857980251897,0.12450694057167495,0.12318218981923318,0.12179781151402387,0.12033609930714106,0.11877412432642809,0.11708220771163122,0.11522233968073915,0.11314733156986444,0.11080274971025322,0.10813584352659625,0.10511729715187618,0.10177640472774183,0.09822970624041168,0.09466393869007475,0.09127186718170796,0.08821410388233861,0.08565677351168148,0.08383955612117741,0.08301968428093785,0.08301968428093785,0.0830196842809382,0.08301968428073404,0.08301968360221125,0.08301963168887828,0.08301886886386607,0.08301429297204763,0.08299827598872625,0.08295854535039453,0.08288027943326419,0.0827489053525842,0.08255225664092827,0.08228164372205801,0.08193200284223205,0.08150148223762765,0.08099078394175653,0.08040247043282689,0.07974034605602673,0.07900895565539798,0.07821320452333796
1.48,0.12751844103877719,0.1262361017182404,0.12490653349454264,0.12351581536851759,0.12204603638598858,0.1204740593994634,0.11877003318424871,0.11689590532343039,0.11480477228260737,0.11244317653566083,0.10976055142028812,0.1067313109384094,0.10338927955809131,0.09985382524909432,0.09631050492058132,0.09294833968069566,0.08992518754455273,0.08740585609780899,0.0856269211297176,0.08488705382842412,0.08488705382842412,0.08488705382842106,0.08488705382823024,0.08488705315797332,0.08488700236273534,0.0848862616645878,0.08488182840685424,0.08486628947999049,0.08482762711007767,0.08475119255594005,0.08462243736249257,0.08442908067118031,0.08416223171316164,0.08381659630734498,0.08339010628448618,0.08288328555441875,0.08229856526284768,0.08163966353868224,0.08091107726902795,0.08011769349924769
1.5,0.12925181117881537,0.12796581046602729,0.12663125693641397,0.1252340484853796,0.12375607724875409,0.12217400896908533,0.12045783711364365,0.11856949318787993,0.11646239855582277,0.1140841233000785,0.11138632696055994,0.1083471282006628,0.10500471695588304,0.10148102422621688,0.09796027828280153,0.0946278315966293,0.09163889887995313,0.08915697081859517,0.08741546121385976,0.08664443105213866,0.08664443105213866,0.08664443105213705,0.08664443105197894,0.08664443047091998,0.08664438510132207,0.0866437109448587,0.08663961793437569,0.08662510207657087,0.08658862654413063,0.08651591006271385,0.0863925455088991,0.08620615876215038,0.0859475895814348,0.08561117728623693,0.0851944609389857,0.08469759601365578,0.08412269912170571,0.0834732403055836,0.08275353559450592,0.08196835217036805
1.52,0.13098584188387433,0.12969600840825718,0.12835631048673196,0.12695247045323046,0.12546619113262752,0.1238739522407733,0.12214560891299545,0.12024310294005755,0.11812021965864108,0.11572560615302296,0.11301318586209014,0.1099647505209505,0.10662268904787135,0.10311124190235117,0.09961317636954001,0.09631025443125521,0.09335515223100718,0.09091004257741844,0.08920512571980613,0.08849638489980066,0.08849638489980066,0.08849638489980148,0.08849638489961181,0.08849638428025239,0.08849633816276556,0.08849566932590394,0.0884916533682378,0.08847746470429518,0.08844181605436119,0.08837063929802055,0.08824962508050767,0.08806636753150879,0.08781157623604227,0.0874794071753889,0.08706720245063687,0.08657493368180688,0.08600456110796308,0.08535943115761963,0.08464376863653428,0.08386227854710958
1.54,0.1327204709774173,0.13142664131331638,0.13008164838136105,0.12867104440362895,0.12717635040260267,0.12557387107739415,0.1238333401338128,0.1219167358118679,0.11977824577423624,0.11736764139510004,0.11464114319099145,0.11158417840392397,0.10824316750468653,0.10474441822503065,0.10126911956731613,0.09799552324634064,0.09507386573925318,0.09266499993645765,0.0909958622496081,0.09030780022616212,0.09030780022616212,0.09030780022616258,0.09030780022601202,0.09030779967468387,0.09030775724465157,0.09030713324682206,0.09030335319031693,0.09028989802727766,0.09025586203790183,0.09018748474625013,0.09007058640520153,0.08989269467498387,0.0896443009031236,0.0893192582563182,0.08891458353399893,0.08842994520264381,0.0878670480730175,0.08722904095832991,0.08652000845458235,0.0857445663749202
1.56,0.1344556404150194,0.13315765886369957,0.1318072284861992,0.13038973675051233,0.12888653030168282,0.12727374976735786,0.12552102425861714,0.12359039442347129,0.12143648785622899,0.11901024537650248,0.11627021332217322,0.11320541130673678,0.10986612360546644,0.10638049435803772,0.10292803094377839,0.09968355648014261,0.09679496112724446,0.09442177488628208,0.09278762688583354,0.09209468320492005,0.09209468320492005,0.09209468320492009,0.09209468320475808,0.09209468266497334,0.09209464196374811,0.09209404739892248,0.09209044800251324,0.09207760376365715,0.09204498524404586,0.09197916899112905,0.09186616399313274,0.09169350468461278,0.09145153412770211,0.09113385601221513,0.09073719155888216,0.09026091119645445,0.08970644818141456,0.08907672205234272,0.0883756363016731,0.08760767310934059
1.58,0.13619129604351304,0.13488901440902326,0.13353301204891835,0.13210851694709558,0.13059670871940732,0.12897357481146468,0.12720865651187113,0.12526408262267935,0.12309495750036833,0.12065343440845644,0.1179004099065145,0.11482844767330883,0.11149152829986013,0.1080194126780522,0.10458983614005815,0.10137427577529382,0.09851836349575621,0.09618030263400432,0.09458037396292883,0.09395260717570637,0.09395260717570637,0.09395260717571004,0.0939526071755521,0.09395260663619222,0.09395256627724274,0.09395198226343547,0.0939484675951494,0.09393595332857843,0.09390416339841874,0.0938399125331282,0.09372934420896163,0.09355999232048734,0.09332208390391472,0.09300903434561296,0.09261734848342233,0.09214618606744165,0.09159679610016437,0.09097194984046619,0.090275440203388,0.08951167358063346
1.6,0.13792738737182633,0.13662066473225973,0.13525896346590072,0.13382735725903813,0.13230686597760877,0.13067333472725318,0.12889623368782505,0.12693780533984522,0.12475366682989897,0.12229722468624496,0.11953174584658938,0.11645328497182138,0.11311935226715605,0.10966111676882559,0.10625446326783673,0.10306760581726734,0.10024400113500552,0.09794052140677406,0.09637406112089215,0.09572377064478768,0.09572377064478768,0.09572377064478868,0.09572377064465752,0.09572377017020305,0.09572373358226083,0.09572319544556908,0.09571992170546495,0.09570816425698943,0.09567807115008226,0.09561683990426702,0.09551083470985477,0.09534760485344676,0.09511721210067502,0.09481278471641852,0.09443048236519777,0.09396911411669183,0.09342960862121907,0.09281446706995736,0.09212727016834772,0.0913722691458003
1.62,0.13966386735311062,0.1383525698290238,0.13698505006340625,0.13554623255315484,0.13401698463231143,0.1323730198693157,0.13058375399369143,0.1286115684568823,0.12641262839327172,0.12394163222253293,0.12116423327973665,0.1180799197345662,0.11474956597232164,0.11130555141312312,0.10792184281088094,0.10476347418265106,0.10197180534874309,0.09970237227035486,0.09816865043664713,0.09756681177078166,0.09756681177078166,0.09756681177078208,0.09756681177063198,0.09756681126778846,0.09756677396684722,0.09756623700718076,0.09756300949751415,0.09755148638548006,0.09752205607965309,0.09746217359456152,0.0973583878580852,0.0971983135588888,0.0969719601011057,0.09667231558624534,0.096295349659136,0.09583966508346538,0.09530599230403516,0.09469665736469693,0.09401509616953252,0.09326544734942754
1.6400000000000001,0.14140069217795634,0.14008469269935694,0.1387112418925971,0.13726512010072128,0.13572704929061905,0.1340726222646576,0.13227121690704352,0.130285378689028,0.12807185507289837,0.12558667278979657,0.1227978835676507,0.119708347599493,0.11638213971889011,0.11295266258258442,0.10959190753083259,0.10646181119655433,0.10370171029019665,0.10146579896124602,0.09996410195220617,0.09938183794475944,0.09938183794475944,0.09938183794475797,0.09938183794463662,0.09938183748918167,0.0993818026322699,0.09938129490751688,0.09937822544525576,0.0993672191824363,0.0993389915676393,0.09928131558498125,0.09918094477400646,0.09902553676650105,0.0988049920929236,0.09851208170690298,0.0981425019059115,0.09769457089526563,0.09716875507283954,0.09656715525343716,0.09589302847261637,0.09515038099273695
1.6600000000000001,0.1431378210781057,0.14181699915130513,0.1404375115374114,0.13898399939448458,0.13743704644166274,0.13577213546172012,0.1339586230459239,0.1319592434781415,0.12973136000384985,0.12723236187093986,0.12443270729144096,0.12133856335285756,0.11801704369863249,0.11460239742575015,0.11126459237708905,0.10816254979850329,0.10543365280893272,0.10323074773051118,0.10176038143205143,0.10117375688648511,0.10117375688648511,0.10117375688648633,0.10117375688636086,0.10117375644194512,0.10117372287151649,0.10117323597003197,0.10117029596799122,0.10115974528684746,0.10113262677429033,0.10107705304485887,0.10098002391599467,0.10082929225160314,0.1006147005380725,0.10032884187539712,0.09996716122361732,0.0995276957128799,0.0990106348408554,0.09841782913831514,0.09775232424655653,0.09701795843693925
1.68,0.14487521614065207,0.14354945761611126,0.1421638339348984,0.14070285197871857,0.13914696430063406,0.1374715543921196,0.13564597405097145,0.13363317089654392,0.1313911565015234,0.12887871461715272,0.12606871425153102,0.12297056097246752,0.11965424803798613,0.11625470425443919,0.11293983440055375,0.10986562541621542,0.10716757230777688,0.10499716719938423,0.10355745450811263,0.10302395010242901,0.10302395010242901,0.10302395010242764,0.10302395010230134,0.10302394965649578,0.10302391616603658,0.10302343428027057,0.10302054349548717,0.10301021074319393,0.10298369688377729,0.10292936448344381,0.10283441158697144,0.10268668366823683,0.10247600033498136,0.10219483788084421,0.10183846503687469,0.10140471719334701,0.10089358319767917,0.10030673159022188,0.09964705419348055,0.09891826706583273
1.7,0.1466128421320629,0.14528203897416955,0.14389018620716484,0.14242166129125922,0.14085679266494017,0.13917087524407923,0.13733327247808585,0.13530716956016042,0.1330512579972857,0.13052574581219017,0.12770591347160926,0.12460433367111864,0.12129372284132996,0.11790953252866296,0.11461757267112554,0.11157097584674863,0.10890341060902375,0.10676500822475699,0.10535528790408445,0.10480567218227714,0.10480567218227714,0.10480567218228044,0.1048056721821756,0.10480567178541983,0.10480564105536022,0.10480519193822087,0.10480247335082372,0.10479269391363569,0.10476746376133363,0.1047155040414899,0.1046242738552877,0.10448172110877232,0.10427760436356098,0.10400420899832707,0.1036565318828275,0.10323210300065899,0.10273060959494443,0.10215344736375852,0.10150327776457012,0.10078363400604423
1.72,0.14835066633177094,0.14701471639151859,0.1456165475045256,0.14414041251706688,0.14256652278165846,0.14087009534658096,0.13902052170105283,0.1369812485504311,0.13471167798128164,0.13217346984237133,0.1293443132061037,0.12623987393984606,0.12293543823111988,0.11956683284027951,0.11629774819874596,0.11327854114451247,0.11064111182922995,0.10853422377403937,0.10715385241219041,0.1066422249744066,0.1066422249744066,0.10664222497440681,0.10664222497428555,0.1066422245577675,0.10664219330901284,0.10664174430682814,0.10663905476800069,0.10662944019392978,0.10660471542493694,0.10655385656178468,0.10646454915533977,0.10632487869923997,0.10612463051415756,0.1058560161011757,0.10551388509013873,0.10509557823687501,0.10460057928471334,0.10403008697642212,0.10338658589164594,0.10267345972889244
1.74,0.15008865837493246,0.14874746516617232,0.14734289885892338,0.14585909245234563,0.14427614722549156,0.14256921306343912,0.14070772582298458,0.1386554173437453,0.13637242995178728,0.13382190067166744,0.13098392095060699,0.12787717359073214,0.12457936438501681,0.12122655689554321,0.11798030385784691,0.11498826351567937,0.11238062226193951,0.11030476880892898,0.10895311723838288,0.10845944508095093,0.10845944508095093,0.10845944508095026,0.10845944508085151,0.10845944469876301,0.10845941518012918,0.10845898627709857,0.10845640519908634,0.10844715460686404,0.10842331176540229,0.1083741456028962,0.10828757832940904,0.1081518159998256,0.10795663251772802,0.10769411500200092,0.10735891186388574,0.10694812422601069,0.10646098998009172,0.105898478626374,0.10526287575044821,0.10455740249171093
1.76,0.1518267901040304,0.15048026258398967,0.14906922304730263,0.14757768937865012,0.14598565978642314,0.1442682276964979,0.14239488959595736,0.14032968574796956,0.13803352737025035,0.13547105182129215,0.1326247434548124,0.12951622379901434,0.12622547157007274,0.1228886574967335,0.11966518431507224,0.11670008721856537,0.11412189026776484,0.11207660017670937,0.11075305519656864,0.11025577621113378,0.11025577621113378,0.1102557762111343,0.11025577621103189,0.11025577583969912,0.11025574736943734,0.11025533424340295,0.11025284896002219,0.11024393897495521,0.11022094901701314,0.11017345731346513,0.11008965074419272,0.10995789083267943,0.10976797464500695,0.10951189235496249,0.10918410704128056,0.10878148309456524,0.10830300354246654,0.10774939036143105,0.10712270586504379,0.10642598153503385
1.78,0.1535650354287505,0.1522130877834132,0.15079550446428774,0.14929619294632743,0.14769505536626112,0.14596713939702793,0.14408201834799184,0.14200406384523467,0.13969498362162946,0.1371209363532676,0.13426678673750536,0.1311570151442903,0.1278737301741294,0.12455308852300398,0.1213523359600949,0.11841395846960784,0.11586486617125305,0.11384967650908202,0.11255363990260539,0.11209969260307137,0.11209969260307137,0.11209969260307087,0.11209969260296931,0.1120996922303011,0.1120996637872472,0.11209925348753474,0.11209679868159672,0.11208803476358026,0.11206548046598976,0.1120189435822391,0.11193683083304144,0.11180765514181672,0.11162126781445271,0.11136961743855775,0.11104704994025175,0.11065026435299484,0.11017805643960131,0.10963096010062895,0.10901086345227018,0.10832064640579178
1.8,0.15530337019414261,0.1539459216287488,0.1525217290034938,0.15101459406658563,0.14940432988373678,0.1476659490849151,0.14576911791684238,0.14367856194049236,0.14135681197932043,0.13877156685757383,0.13591005610332058,0.1327995376506908,0.12952411073452502,0.12621980491058885,0.12304170683946464,0.12012982535456898,0.11760950216408558,0.1156239581276774,0.11435484500392915,0.11388952889258736,0.11388952889258736,0.11388952889258772,0.11388952889250172,0.11388952855762607,0.1138895022143865,0.11388911630664991,0.11388678805260335,0.11387843288577176,0.11385684586614306,0.11381214736786366,0.11373301012126316,0.11360810346916395,0.11342730185247615,0.11318245490319956,0.11286771884535694,0.11247954959765723,0.1120164803997916,0.11147878948176149,0.11086813369513027,0.11018719588606489
1.82,0.15704177205617986,0.15567874659149747,0.15424788394710642,0.15273288481168001,0.15111348018700252,0.14936465837475554,0.1474561945897751,0.14535319051504542,0.14301902557429078,0.1404229554423818,0.1375545561608716,0.1344437808258547,0.13117658396427606,0.1278887626325098,0.1247332465932613,0.12184763774461108,0.11935575221411951,0.11739940695554403,0.1161566474887223,0.11572133344340758,0.11572133344340758,0.11572133344340985,0.11572133344331231,0.11572133309514375,0.11572130643525902,0.11572092093301478,0.11571861386153322,0.11571037951067734,0.11568917708542953,0.11564535451528928,0.11556781676967232,0.11544541093194224,0.11526809972907118,0.11502772495386686,0.11471835259893975,0.11433628967941767,0.11387988734534099,0.11334923088566579,0.11274579039788846,0.11207207958703502
1.84,0.15878022036483636,0.15741154663926646,0.15597395786317558,0.1544510583225956,0.15282250397342287,0.15106326950841747,0.14914325504900103,0.14702796018486392,0.14468163736800502,0.14207511372711723,0.13920029084202346,0.1360897336986844,0.13283112077582973,0.12955991867787792,0.1264269063945021,0.12356734721695502,0.12110357197986785,0.11917598643463084,0.1179590233657251,0.11753984139724,0.11753984139724,0.11753984139724269,0.11753984139715669,0.11753984107465337,0.11753981570308539,0.11753944485178405,0.11753721553517901,0.11752924329734367,0.11750869058742248,0.11746615638725216,0.11739078151318628,0.1172715762813476,0.11709856418245343,0.11686354486701259,0.11656045875883893,0.1161854318914522,0.11573660704012814,0.11521385701517253,0.11461845217029512,0.11395272973963635
1.86,0.16051869605403946,0.15914430713192826,0.15769994051002487,0.15616910872384787,0.15453139971587548,0.15276178529342166,0.1508303063220811,0.14870288166301754,0.14634466012869593,0.14372805283792586,0.1408472634220463,0.137737384855725,0.1344876923025488,0.13123323103092538,0.12812263889117453,0.12528890697982104,0.12285291873004875,0.12095366144828804,0.11976195077848333,0.11933995435439951,0.11933995435439951,0.11933995435439988,0.11933995435431467,0.11933995404194002,0.11933992956182315,0.11933957136549343,0.11933741608560498,0.11932970421683818,0.11930980984312847,0.11926859656382532,0.11919545976603454,0.11907959503315965,0.11891110838643873,0.11868177489278336,0.11838541981899316,0.11801799020615047,0.11757741435989974,0.1170633399202192,0.11647682026570376,0.11581999651978223
1.8800000000000001,0.16225718153822127,0.160877014724438,0.15942582274754985,0.15788703104458793,0.15624016659496534,0.154460209046677,0.15251735573694286,0.15037796572590129,0.14800810641066642,0.14538178340531382,0.14249547654043812,0.13938672247619202,0.13614626991806836,0.1329086586498377,0.1298203981507213,0.12701227180139613,0.12460375126783356,0.12273239824873614,0.12156540909495195,0.1211787998905639,0.1211787998905639,0.12117879989056274,0.12117879989047997,0.1211787995772918,0.12117877513992525,0.12117841910032312,0.12117628534339177,0.12116867721558103,0.12114910293455709,0.12110862182212592,0.1210368422894253,0.12092313803159657,0.12075772170836405,0.12053239047168668,0.12024091356589435,0.11987912173330376,0.11944478844335085,0.11893738854308529,0.11835780143494451,0.11770800518410474
1.9000000000000001,0.16399566061512666,0.16260965727625587,0.16115159645472912,0.15960482114592864,0.1579488044369462,0.15615854454320277,0.15420441088103415,0.15205322318282197,0.14967198853633779,0.14703631556373362,0.14414493222225624,0.14103773436556571,0.13780682525362886,0.134586161445466,0.13152013960694747,0.12873739794253927,0.12635602985946004,0.12451216438909064,0.12336937730522005,0.12297489190785812,0.12297489190785812,0.12297489190785633,0.12297489190778656,0.12297489162401536,0.12297486882359587,0.12297453158482259,0.1229724939238041,0.12296519438495027,0.12294635573153681,0.12290729749467445,0.12283787572462646,0.12272764417974905,0.12256689620037392,0.12234740547123651,0.12206282894884511,0.12170882175979811,0.12128294584584406,0.12078445281759759,0.12021400577610511,0.11957338607621976
1.92,0.1657341183746633,0.16434222376651075,0.16287725445307946,0.1613224756538215,0.15965731365671357,0.15785679596918106,0.15589147956420796,0.15372866484876463,0.151336318580715,0.14869165895278313,0.14579563189969477,0.14269040798779806,0.13946933021354072,0.13626570026004947,0.1332218200091888,0.1304642430930484,0.12810971616696765,0.12629292865941147,0.12517383696129658,0.12480320570846136,0.12480320570846136,0.12480320570845971,0.1248032057083835,0.12480320541591491,0.12480318246015354,0.1248028462906812,0.12480082684759436,0.1247936222769439,0.12477508383546854,0.1247367226270363,0.12466861063800358,0.12456049224962305,0.12440278770445322,0.12418731625853809,0.12390770069427667,0.12355949643013292,0.12314012007118867,0.12264865262898692,0.12208557902949058,0.12145250848334663
1.94,0.16747254111329485,0.16607470421508336,0.16460279043564702,0.1630399918970586,0.16136569520539493,0.1595549678792505,0.1575785697850624,0.15540430151979226,0.15300110835810551,0.1503478227199248,0.14744757643396586,0.14434473049602403,0.14113375698890973,0.13794723684593532,0.13492539737365616,0.13219276631122748,0.12986477318469777,0.12807466102679854,0.12697876916482098,0.12662242497356904,0.12662242497356904,0.12662242497356865,0.12662242497350337,0.12662242470050372,0.12662240273860395,0.12662207780469817,0.12662011692822275,0.12661310791348462,0.12659505740941274,0.1265576826579214,0.12649127124251747,0.12638574520090196,0.12623163057479556,0.12602076775843307,0.1257467215947755,0.12540492737790326,0.12499264063744141,0.1245087609581213,0.1239535886856894,0.12332855804815052
1.96,0.16921091625383378,0.16780708960882393,0.1663281989011393,0.1647573678502109,0.16307395052243434,0.1612530651574306,0.15926568970040228,0.15708014395108033,0.15466636941072875,0.15200481552448347,0.14910076613711934,0.14600068876191974,0.1428000780696955,0.13963073384440972,0.13663083093684927,0.1339229279665857,0.1316211651793739,0.1298573325789555,0.12878415619496372,0.12842573269162857,0.12842573269162857,0.12842573269162794,0.12842573269155966,0.12842573242779548,0.12842571123479515,0.12842539683433427,0.1284234955323631,0.12841669159742283,0.12839915736316954,0.1283628281772983,0.12829822012403808,0.12819544617836864,0.12804515059574734,0.12783920471602467,0.1275711210833079,0.12723621549013045,0.1268315780074346,0.12635591813093902,0.12580933984056625,0.12519308876532867
1.98,0.17094923227020892,0.1695393718328761,0.16805347509279692,0.16647460208089868,0.16478208149150608,0.16295109298143168,0.1609528475973756,0.15875620283720082,0.1563321129992153,0.15366264554271525,0.150755200793899,0.14765826940359583,0.1444682662552949,0.14131615476470252,0.13833808111095647,0.1356546896854312,0.1333788576335025,0.13164091547109974,0.13058998165221822,0.1302604946837122,0.1302604946837122,0.13026049468371007,0.13026049468364495,0.13026049441961451,0.13026047329948426,0.13026016097921256,0.13025827729409228,0.13025155341205516,0.13023426435910973,0.13019850556753718,0.1301349841491303,0.13003399427088394,0.12988631529050873,0.12968388667543082,0.12942021790186412,0.12909055878003603,0.12869188567571968,0.1282227639704066,0.12768313931753686,0.12707409814082224
2.0,0.17268747861695743,0.1712715436066251,0.16977861494191943,0.1681916937012644,0.16649009040015936,0.16464905679010056,0.16264005186831781,0.16043248879433647,0.15799835009462443,0.1553213204739506,0.15241087968342418,0.1493174588121525,0.14613829466370087,0.14300346396314167,0.14004710944115334,0.13738801429926745,0.13513781719184542,0.1334253828760815,0.1323962286821684,0.13206142399430765,0.13206142399430765,0.13206142399430917,0.1320614239942501,0.13206142375327817,0.1320614039296269,0.13206110648848793,0.13205929805221162,0.13205281337008265,0.13203609357461074,0.1320014449062088,0.13193979208876244,0.13184161079910348,0.13169779374199136,0.13150031172822346,0.13124262667077685,0.13091987630855784,0.13052887997005452,0.13006802095801123,0.12953705519814196,0.12893688526134922
