Vl (V),Grad_-19_I,Grad_-18_I,Grad_-17_I,Grad_-16_I,Grad_-15_I,Grad_-14_I,Grad_-13_I,Grad_-12_I,Grad_-11_I,Grad_-10_I,Grad_-9_I,Grad_-8_I,Grad_-7_I,Grad_-6_I,Grad_-5_I,Grad_-4_I,Grad_-3_I,Grad_-2_I,Grad_-1_I,Grad_0_I,Grad_0_I,Grad_1_I,Grad_2_I,Grad_3_I,Grad_4_I,Grad_5_I,Grad_6_I,Grad_7_I,Grad_8_I,Grad_9_I,Grad_10_I,Grad_11_I,Grad_12_I,Grad_13_I,Grad_14_I,Grad_15_I,Grad_16_I,Grad_17_I,Grad_18_I,Grad_19_I
0.6,0.05738552519505233,0.05603215615119371,0.05468218950249498,0.05333444847506062,0.051986996734264955,0.05063672431326413,0.049278684934409955,0.047905012154030785,0.04650310319681162,0.04505249711267832,0.04351938258327252,0.041846829599098745,0.03993794675685857,0.037631683790249004,0.03469510522161416,0.03094117718937865,0.026556807703293907,0.022066200744347265,0.017834985496492418,NaN,NaN,0.01462457076358741,0.014675055378040116,0.014853491968792416,0.015151713161501263,0.015484358301009358,0.015760468472095113,0.015917237157170434,0.015922454354913334,0.01576694942321867,0.015456190112766563,0.015003385361670235,0.01442467119060218,0.013736267696655195,0.012953089782768483,0.012088239376913912,0.011152952533085942,0.010156743788700575,0.009107610875116169,0.008012232974211244
0.62,0.0589432250116349,0.057599378489205925,0.05625897654262475,0.05492069299133538,0.053582374283234493,0.0522405961875006,0.050889958151671605,0.04952193576743857,0.04812296999419816,0.04667120691094497,0.045130816862175016,0.04344203532179136,0.04150444006796876,0.03915452259311008,0.0361651960671467,0.03237652204408274,0.028007383782724805,0.023573719239530923,0.019436511731996745,NaN,NaN,0.016264478780213816,0.016293736893654733,0.016421920395549766,0.01666402494005789,0.016954385459715133,0.017208921628578618,0.017363713627981635,0.017381675670541975,0.017247660008056307,0.016961848208291674,0.016533759951109783,0.015977497731507702,0.015308492847841568,0.014541621463904073,0.013690312828667008,0.012766259434922916,0.01177944075120364,0.010738282595706857,0.009649854322619245
0.64,0.060512728621864034,0.05917832664623709,0.057847350413774715,0.056518310908679356,0.055188821660417324,0.05385512628329061,0.05251135047182268,0.05114829249269479,0.04975142183456923,0.04829748968954354,0.046748680377633973,0.04504251135343379,0.04307535140547951,0.040682014424073876,0.0376426379561421,0.03382458263694457,0.02947482002702748,0.025099278116287392,0.021054583655358186,NaN,NaN,0.017817981041295113,0.017835819418635903,0.01792987633750516,0.01812571807259499,0.01837224308922217,0.018592130674455566,0.018723056436287154,0.018727923460533973,0.018590991886683245,0.018311170273005908,0.017896097378751627,0.017357767505092006,0.016709660735927875,0.01596507364180929,0.015136278433827704,0.014234189522265472,0.013268309533163715,0.012246811842973732,0.01117667714713988
0.66,0.06209348495745391,0.06076841152260423,0.059446682207115756,0.05812663235754195,0.05680562792855437,0.055479564140672274,0.054142075976590105,0.05278326875051867,0.05138763066261509,0.04993052366800964,0.04837218863920202,0.04664755450378431,0.04465011501392009,0.042213772992480844,0.039127120222440415,0.03528467576413761,0.030957771398463445,0.026641062891877492,0.02268730795521113,NaN,NaN,0.01995349260300938,0.01996281011538224,0.020023096735817196,0.020164861811654305,0.02035461926391196,0.020525316924487634,0.0206165491324028,0.020589427860585183,0.02042587112362385,0.02012311170415321,0.019687907227420445,0.019131894122410665,0.01846842342742005,0.017710705829268023,0.01687089258572329,0.01595972920742407,0.01498651676094309,0.013959216551165532,0.01288460707827568
0.68,0.06368495765070327,0.06236906181236228,0.061056364538311564,0.05974501347862002,0.05843211352407813,0.057113197027768556,0.055781393894624436,0.054426104570585866,0.0530308313259252,0.051569559537577796,0.05000063832478561,0.04825654844217693,0.04622825080349525,0.04374948295185971,0.04061837386210651,0.03675617032964973,0.032455051265189355,0.028197550191747786,0.024332928415461676,NaN,NaN,0.02133019358955504,0.02133569823753364,0.021379010599049286,0.021492882732319654,0.021655703371659018,0.02180952272479799,0.021897592632555994,0.021880719974605167,0.021738228172601383,0.021463804901177594,0.021060733753042817,0.02053785382933942,0.01990658594806298,0.019178994779383535,0.018366676395053984,0.017480213942830093,0.0165289811530874,0.01552113739512299,0.01446371581077667
0.7000000000000001,0.06528662558520588,0.06397972451871893,0.06267581198559137,0.061372836720942466,0.060067630324232915,0.058755349646687,0.057428607764282595,0.056076091964698635,0.0546803188397548,0.05321391623637126,0.051633401174214555,0.04986895544113843,0.04780935409814261,0.04528888900456407,0.042116164229476616,0.038238484492266675,0.03396561231569344,0.029767448507250598,0.025990126100819175,NaN,NaN,0.02340720524398031,0.02341012371811997,0.023437855783622924,0.023518694127058135,0.0236386220754076,0.023747199812413397,0.023791071698405802,0.02373241225631917,0.02355163220279563,0.023243486285028543,0.02281198689004984,0.02226616506080607,0.021617147704207102,0.020876396130777183,0.02005477247659731,0.019162123045382968,0.018207153614843374,0.017197454814465614,0.01613959557781184
0.72,0.06689798334098788,0.06559986534414634,0.06430446137976756,0.06300951096706994,0.06171156151539668,0.060405383617095895,0.05908306435859411,0.05773257306518859,0.05633544545588296,0.054862976629276174,0.053269917983553294,0.051484308543779195,0.049393086256854915,0.04683178633966227,0.04362028490223649,0.03973108221612612,0.035488528091179646,0.03134965041567516,0.027657784421388415,NaN,NaN,0.025098927542064522,0.02510050603909943,0.025118740296340727,0.02517837119032522,0.025272613697889648,0.025359966974329802,0.025391787113779332,0.02533071755810804,0.025155141902050693,0.024856952691837547,0.024437558721572966,0.02390412484751331,0.023266683500411806,0.022536196620379454,0.02172340628415892,0.02083824336580236,0.01988958705498866,0.018885223677602175,0.017831906993995842
0.74,0.06851854154019207,0.06722896896352402,0.06594177195805724,0.06465447150158496,0.06336332128507785,0.062062696767787154,0.06074415241296418,0.05939493808136119,0.057995617601446864,0.056516183168916975,0.054909692777342596,0.05310220421060292,0.050979166164161,0.04837801229456203,0.045130552534979045,0.04123346949354438,0.03702297596321972,0.03294319521479724,0.029334846431117494,NaN,NaN,0.026758130217601345,0.026759007175346936,0.02677117839068352,0.026815031025797544,0.026886822619559037,0.026950662664165025,0.026961802082879918,0.02688487884867779,0.02669911364981476,0.026396456658248597,0.02597776796543135,0.025449266583290903,0.024819887465243197,0.024099543421061582,0.023298090044062567,0.022424772593638686,0.02148797617146031,0.02049515346593632,0.019452848792446204
0.76,0.07014782709953685,0.0688665391890782,0.06758722539348684,0.0663071798390145,0.0650223543590725,0.06372672226506246,0.062411301193132866,0.06106262312156025,0.05966029274506836,0.05817303360100853,0.05655228721744109,0.05472229547875146,0.05256736256512571,0.04992743912688898,0.04664680255134694,0.04274519046782445,0.03856822199467623,0.034547240307614,0.03102051970120583,NaN,NaN,0.028790513159166586,0.02879096054586563,0.028798422129222526,0.02882799500718655,0.028877293766194943,0.028915478791575484,0.02890146444360064,0.028801297435096428,0.028594321887711875,0.028272233844626345,0.02783569465253957,0.027290867189344203,0.026646713871303015,0.025913182060752667,0.025100123579814455,0.024216729259208477,0.02327128664535299,0.022271122662064234,0.02122264252415281
0.78,0.07178538339598023,0.07051209903565248,0.06924032571148524,0.0679671234266995,0.06668813540454352,0.06539692760484267,0.06408397893789976,0.06273510792321824,0.06132897623941615,0.05983307676535092,0.058197315291064505,0.05634428564836953,0.05415748720573448,0.05147996778407506,0.04816888555022731,0.04426582363396052,0.0401236078326975,0.03616103940941573,0.032714032276544826,NaN,NaN,0.030290680942479168,0.030290927242718157,0.03029585136699441,0.030317357074706158,0.03035465894389616,0.030382010718086133,0.030362614937629706,0.030264410341604944,0.030066553033152983,0.029759299351394135,0.029341395159691717,0.028817159106798024,0.028194068520037776,0.027481026000888288,0.026687237821454865,0.02582155816993158,0.024892152369401416,0.023906361006242743,0.022870681170339732
0.8,0.07343077035194064,0.07216519069493743,0.07090059910509747,0.0696338152376341,0.06836016831851663,0.06707281349359523,0.06576169120774397,0.06441191352818111,0.0630012181817204,0.06149590853296048,0.05984443830692298,0.05796792249636862,0.055749388729881486,0.05303552256235428,0.04969666432174421,0.04579497824432949,0.04168853958669881,0.03778392599534672,0.0344147120285973,NaN,NaN,0.032315888943596924,0.03231601506644551,0.03231899643012463,0.03233283556756305,0.03235526684964968,0.03236208124767383,0.03231852330127014,0.03219419015777001,0.03196968557816844,0.031636605928725234,0.031194807530587575,0.03064935126802428,0.03000805796253444,0.02927984342874914,0.028473705991942534,0.027598173973430187,0.026661045806972303,0.025669302599176,0.024629115209246707
0.8200000000000001,0.07508356444661476,0.07382537542712903,0.07256759365991977,0.07130679326769514,0.07003798542020598,0.06875391264106523,0.06744397916734624,0.0660925999356772,0.06467661032663902,0.0631611679102781,0.06149336021686769,0.05959299300670139,0.0573429472783957,0.05459404655314201,0.05123001138492556,0.047332291000402774,0.043262478526161184,0.039415300636173184,0.03612201606822415,NaN,NaN,0.034019075878565556,0.034019141916609964,0.03402099158686913,0.034030221169548146,0.034044568705847524,0.034042939126436335,0.03399379713982285,0.033868292647792196,0.03364690737488079,0.03332013581862236,0.03288645636020343,0.03234972686067848,0.03171692131174152,0.03099646509018857,0.03019714117372,0.029327441943346126,0.028395230346776386,0.027407597917603426,0.02637083865972704
0.84,0.07674335865955556,0.07549223337819726,0.0742408789993094,0.07298561995077917,0.07172114656421169,0.07043978848589476,0.06913041782693455,0.0677767637607397,0.06635478307940972,0.06482853333301018,0.06314382327097587,0.06121931859802704,0.05893806973276669,0.05615549778225234,0.05276880697166521,0.048877423073196834,0.04484493337435051,0.0410546211391518,0.03783538969468733,NaN,NaN,0.03575627521427288,0.03575631001871512,0.03575744328515159,0.035763240626044586,0.03577033136234894,0.03575869917124361,0.03569867522676719,0.035563001474319914,0.03533325708324003,0.03500056883753987,0.03456362646029974,0.03402615198215823,0.03339475146636498,0.03267737468344442,0.0318823208108258,0.03101765136032055,0.030090878296122323,0.029108825928790938,0.028077596251145042
0.86,0.0784097623529337,0.07716536333086124,0.07592004586012824,0.07466988150466257,0.07340923819048559,0.07213003387296232,0.07082061426423113,0.06946403592145252,0.06803540259138559,0.06649771916499334,0.06479560400633845,0.06284675082374211,0.06053468554568776,0.05771984595542859,0.05431293739178661,0.0504300574653535,0.046435453956819,0.042701394773527725,0.039554391418483756,NaN,NaN,0.037712344404444195,0.03771236189286094,0.03771301411576686,0.03771624136795233,0.037717511827742606,0.03769739007193212,0.03762742827925183,0.03748123650011486,0.03724078215191753,0.03689733150019845,0.03644967072204378,0.03590165803355589,0.03526007010482082,0.034533025397500576,0.03372895850388343,0.03285601835808312,0.03192175615010859,0.03093299528907768,0.029895807652633735
0.88,0.08008240109832726,0.07884438239679856,0.07760470560863873,0.07635918721961406,0.07510187232538716,0.07382426969957025,0.07251420584600939,0.07115407937454996,0.06971816797497728,0.06816847241136828,0.06644850956383576,0.06447516751550304,0.06213274310169442,0.05928706973176302,0.055862293722325054,0.05198989670638439,0.0480336259725342,0.04435517200206318,0.04127861078971716,NaN,NaN,0.0392973934523176,0.03929740265697944,0.03929779252615842,0.03929960737080333,0.03929809214399117,0.03927529224303229,0.039204795438128645,0.039061577240032105,0.03882795618754961,0.03849474079440042,0.03805981421136698,0.037526011461577836,0.03689918237342422,0.03618671974019172,0.0353965555195388,0.03453653368632037,0.033614054170407845,0.032635897684710286,0.03160816382288886
0.9,0.08176091645406472,0.08052892565759559,0.0792944897055998,0.07805316870058213,0.07679868554712838,0.07552214354542829,0.07421085846546557,0.072846586915148,0.07140280865026478,0.06984056965024507,0.06810237432248527,0.0661044693390099,0.06373220655346437,0.06085715445452773,0.057416770771116774,0.0535566608585489,0.049639066679054406,0.046015541323538696,0.043007655537104686,NaN,NaN,0.041284679515683397,0.04128468408481423,0.041284887137383694,0.041285406000974176,0.0412802043705666,0.04125068825191361,0.041170462054874055,0.0410148943292461,0.04076696162079991,0.04041830855366036,0.03996768717746079,0.03941868533152687,0.0387776998933996,0.03805244741276725,0.03725099241172213,0.036381172541619745,0.03545029425220468,0.034464999003831015,0.03343123027279057
0.92,0.08344496569868028,0.08221864576124649,0.08098904912907862,0.07975147907344327,0.07849933792724685,0.07722332829965366,0.07591026480915675,0.07454127905316073,0.07308908183186316,0.07151381418288488,0.06975705683759725,0.067734576729838,0.0653330530824514,0.0624300902764886,0.058976266270781785,0.055130085802738454,0.05125142131298287,0.04768212497685041,0.04474121354402089,NaN,NaN,0.04299246069579396,0.04299246301721353,0.042992570612666044,0.04299252103955019,0.042986263826705805,0.04295617628418086,0.04287712511285905,0.04272519862779153,0.0424833250138759,0.04214254510233806,0.041700784748823966,0.041160849105268724,0.04052853717965699,0.03981118730885937,0.03901667756157465,0.03815279929150059,0.03722690144474504,0.03624571601205228,0.03521529685120403
0.9400000000000001,0.08513422152576787,0.08391321248081432,0.08268805376286922,0.08145379216428958,0.08020351195892726,0.07892752079629253,0.07761214266486532,0.07623790197601679,0.07477677016101529,0.07318803339899446,0.07141243706649851,0.06936542717704573,0.0669352705361012,0.06400587062386445,0.060540680264523146,0.05670992177024824,0.05287036009763752,0.04935457528878276,0.04647896351360496,NaN,NaN,0.04478412878269571,0.044784129927402765,0.04478417267003001,0.0447836113420944,0.04477586871678792,0.04474321863910051,0.04466083198208907,0.04450524604489229,0.044259842986913454,0.04391605767486941,0.043472096153963635,0.04293089769178256,0.04229825550758445,0.04158139890067808,0.04078804044701074,0.039925790124138064,0.039001827023759275,0.03802273922459702,0.03699446739864495
0.96,0.08682837170551276,0.0856123122414642,0.08439119175784723,0.083159801660408,0.08191091148129538,0.08063444046806159,0.07931623327973002,0.07793622560474284,0.0764656794851786,0.074863076351207,0.07306841386413067,0.07099697282296946,0.0685388553976854,0.06558449094961497,0.0621099146499563,0.058295932086004004,0.05449557571841473,0.05103257154098776,0.04822063202169328,NaN,NaN,0.0466843765005272,0.04668437704697955,0.0466843852364405,0.046683566447477745,0.046675156913999906,0.04664150484318481,0.046557929652018076,0.04640096426730142,0.04615383579620248,0.04580779520344508,0.04536093961545621,0.04481621149490722,0.044179502286586805,0.043458193868580824,0.042660165717776116,0.04179318101129137,0.04086454384672303,0.03988093499457461,0.038848357631955835
0.98,0.08852711871757846,0.08731564762151205,0.0860981688727697,0.08486922026033841,0.0836212606080259,0.08234382802674699,0.08102229977591002,0.07963604174817518,0.07815563678496722,0.07653881153070338,0.07472490272984009,0.07262917834885976,0.07014381104871903,0.067165947732757,0.06368387285158292,0.059887892090666764,0.05612678117110721,0.0527158172603494,0.04996597552578545,NaN,NaN,0.048333734947234475,0.048333735205591186,0.04833372694787899,0.048332834529065005,0.04832454387014746,0.04829196821694149,0.048211298581027184,0.04805958574835087,0.04782008500905166,0.04748368270910581,0.04704789084482268,0.04651500606616798,0.045890326950629404,0.045180757605335034,0.04439383459110755,0.043537104897176146,0.042617760950765,0.04164245013120325,0.040617196100171074
1.0,0.09023017935990678,0.08902293683282124,0.08780870780089906,0.08658177881989969,0.08533430266737269,0.08405544417697856,0.08273012562952596,0.08133716235814514,0.07984648824633436,0.0782151248345187,0.07638183378649394,0.07426201911761596,0.07175014628771281,0.06875023768580674,0.0652624595965319,0.06148558821213968,0.05776370790909667,0.05440403784532066,0.05171474879981958,NaN,NaN,0.05028797069351201,0.05028797079211763,0.05028794831210789,0.05028690830187357,0.0502780668945264,0.05024420851444159,0.0501611804270969,0.05000575452432935,0.04976109057801407,0.049418212883103996,0.04897495602290071,0.0484340234095819,0.04780110944949615,0.047083443174687226,0.046288792707083685,0.04542484699943915,0.044498867646036576,0.04351751857582195,0.04248680565132133
1.02,0.09193728433767674,0.09073391318542173,0.08952254748763815,0.08829722550006203,0.08704979915966507,0.08576906836918011,0.08443951321693426,0.08303941788687924,0.08153809747443957,0.07989191771406651,0.07803914997313699,0.07589547954673184,0.07335787407272866,0.07033735713735983,0.0668455807718539,0.06308881716064296,0.05940610423194889,0.056096978486241886,0.05346675393305642,NaN,NaN,0.052001680035513226,0.05200168007363144,0.052001657484795814,0.05200069829171193,0.05199249661579739,0.05196071608710506,0.05188195591989815,0.051733213464707134,0.051497331655569696,0.05116467688252244,0.050732319259679345,0.05020226615669924,0.04957967686778933,0.04887142989703472,0.04808510824334631,0.04722834317337847,0.04630842555631319,0.04533210095545323,0.04430548326630039
1.04,0.09364817783634047,0.09244832454092877,0.0912394424443661,0.09001532492195732,0.0887675287374701,0.08748449759599258,0.08615028243118904,0.08474265574633909,0.08323034384426702,0.08156910549378434,0.0796968054328324,0.07752955168653577,0.07496701045869039,0.07192730156120927,0.06843314334500979,0.06469738522537019,0.061053733871014544,0.05779440232831018,0.05522179060954109,NaN,NaN,0.053829029439446584,0.053829029432396244,0.053829001806607026,0.05382800252923243,0.05381973698779514,0.05378797921213081,0.05370940915052721,0.053561003823743764,0.05332554505865481,0.05299336625380815,0.05256154620228517,0.05203211840836079,0.05141025838826428,0.05070283786971157,0.04991741132897306,0.04906156844458664,0.04814255517095731,0.047167076224589405,0.046141212900246434
1.06,0.09536261708235308,0.09416593275861795,0.092959162062746,0.09173585733352072,0.09048728621266111,0.08920154523564261,0.08786226937025923,0.08644673886824947,0.0849231209823511,0.08324661584845679,0.08135476407812184,0.07916423398082373,0.07657757370360925,0.07352006522727203,0.0700250553321608,0.06631110765435612,0.06270637473769305,0.05949608884054865,0.056979678548502666,NaN,NaN,0.05568892635728556,0.0556889263403921,0.05568890028629048,0.05568796116158157,0.05568010312938117,0.05564956303238769,0.05557328364143841,0.055428108486621844,0.055196392438865795,0.05486795664912469,0.054439444697342375,0.05391260658236283,0.0532924905466843,0.052585964297021844,0.05180065786795759,0.05094427714612956,0.050024196628875285,0.049047244356496,0.048019610634824184
1.08,0.09708037189492436,0.09588651313805267,0.09468148993346891,0.09345861779167862,0.09220888159395246,0.09092003994477887,0.08957532509773566,0.08815154436242376,0.08661633537318694,0.08492438742783488,0.0830129983173862,0.0807995301890552,0.07818958352092448,0.07511564095313283,0.07162122580155314,0.06792980810250544,0.06436381780771828,0.06120183236962194,0.05874026104690114,NaN,NaN,0.057389112391261425,0.057389112367380396,0.05738908809646867,0.05738822504810151,0.05738092749500416,0.05735221274188179,0.057279729901424305,0.05714060049333988,0.05691700966684368,0.05659831727698483,0.05618058529487628,0.05566498684337125,0.055056071190692425,0.05436031751498688,0.05358508280883022,0.052737904144290686,0.05182607243003398,0.0508563964638047,0.04983509237158371
1.1,0.09880122423190217,0.09760985386143864,0.09640622317282022,0.09518341536336224,0.09393213915760491,0.09263982460242107,0.09128931447576176,0.08985696227051967,0.08830990508351201,0.08660236861716673,0.08467148792637968,0.08243544845118542,0.07980306045783056,0.07671401993797494,0.07322156490163283,0.06955331813561197,0.06602586612061136,0.06291144084626957,0.060503376529160706,NaN,NaN,0.05931329514795457,0.059313295117929266,0.0593132698859601,0.0593124065238525,0.05930517722365612,0.059276733390784556,0.05920473437897386,0.05906609567006066,0.05884268849575658,0.05852360556272333,0.05810477324646224,0.05758736459645536,0.05697602385497645,0.05627737103036957,0.05549891119737463,0.05464831378158881,0.0537329764979535,0.05275978810458554,0.05173502093714457
1.12,0.10052496773245989,0.09933575543866432,0.09813317176001866,0.09691007234809858,0.09565689655342559,0.0943607553059701,0.09300411506936447,0.09156289441146213,0.09000375859732809,0.08828051642268735,0.08633021905031765,0.08407200047811411,0.08141802538195379,0.0783151916634637,0.07482598390554265,0.07118147678065118,0.06769233387780041,0.06462473462937199,0.062268891184718525,NaN,NaN,0.061036041677485435,0.061036041654314394,0.06103602081820116,0.06103527125521706,0.061028782811766415,0.061002650522516744,0.06093536335259763,0.06080411069501683,0.06059045498311871,0.060282812466235694,0.059876311124818504,0.05937138181501162,0.05877207695749945,0.05808460326880621,0.05731621859726202,0.056474479622647226,0.05556676953384254,0.054600027783765784,0.05358061616068004
1.1400000000000001,0.10225140725911838,0.10106403015763984,0.09986215788790437,0.0986384235243401,0.09738300394768759,0.0960827004196978,0.09471961612054897,0.09326925331463776,0.09169783375460032,0.08995879547144041,0.08798918332297684,0.08570920085249073,0.08303449906094307,0.07991914384840079,0.07643439526542041,0.0728141301146504,0.06936304562620116,0.06634154547080967,0.06403667244608116,NaN,NaN,0.06288446855382215,0.06288446852396376,0.06288444639753832,0.06288369543872485,0.06287730879938182,0.06285166816695328,0.06278553861467631,0.06265617402523536,0.06244499556728171,0.06214018679893496,0.06173664899721923,0.061234635973694954,0.06063807781850643,0.05995310292106114,0.059186922223294185,0.058347067395067065,0.05744091230159247,0.05647539872820106,0.055456899564677864
1.16,0.10398035844146299,0.10279450154221104,0.10159301532911452,0.10036831542142483,0.0991103232038908,0.09780553967545275,0.096435717590455,0.0949759612365014,0.09339207678639846,0.0916371771154735,0.0896483770903548,0.08734706642627885,0.08465250182151365,0.08152586244610417,0.07804671267137303,0.0744511308860737,0.0710378355165204,0.06806171558260818,0.06580659607268635,NaN,NaN,0.06471592696271355,0.06471592693898348,0.06471590751584043,0.06471522509344671,0.06470930097427056,0.0646851468489564,0.0646220807284923,0.06449748487732503,0.06429246646054255,0.06399464319588859,0.0635983079795623,0.06310320121372494,0.06251289151148495,0.06183329848318178,0.061071549352869556,0.06023518118078984,0.05933162915259997,0.05836792633061553,0.0573505486409199
1.18,0.10571164722330104,0.10452700381962726,0.10332558881946415,0.10209960561835879,0.1008387271020264,0.09952916332503861,0.0981523292670187,0.09668294925608975,0.09508644143951434,0.09331563863074718,0.09130780072756015,0.08898561580292563,0.08627205327622643,0.08313533167517295,0.07966285111125401,0.0760923381640029,0.07271654662742573,0.06978509679910408,0.06757855503371851,NaN,NaN,0.06645646240886435,0.06645646238461458,0.0664564442167565,0.06645581342822449,0.06645030663478549,0.066427632196912,0.06636784690707535,0.0662487154949575,0.06605126820441026,0.06576271032893417,0.06537676631315946,0.06489259431263132,0.064313251527429,0.06364425436141621,0.06289244155930776,0.062065165825530164,0.06116976386893298,0.06021323612772378,0.05920207317648545
1.2,0.10744510941533886,0.10626138139920185,0.10505973346009005,0.10383216207053829,0.10256809859644668,0.10125347134326346,0.09986936993567544,0.09839015644484904,0.0967808881836747,0.09499416250201055,0.09296745803858156,0.09062486889346719,0.08789317210786149,0.08474753407590496,0.08128272692836398,0.07773761701135054,0.07439903034817846,0.07151154981975447,0.0693524381900769,NaN,NaN,0.06835377759075725,0.0683537775661813,0.06835375924463995,0.06835313609629054,0.0683477477750524,0.06832559263036254,0.0682670404271601,0.06814995195813077,0.06795518845031755,0.06766963230692566,0.06728666672904397,0.06680517662928732,0.06622804376319816,0.06556069998368286,0.06480996795368683,0.06398322848843646,0.06308787070861378,0.062130957782463435,0.06111904456351456
1.22,0.10918059025461292,0.10799748836369535,0.1067953141394577,0.10556586246498928,0.1042983301123899,0.10297837268028913,0.10158676661028207,0.10009752910613279,0.09847538349481219,0.0966727357852647,0.09462735572959763,0.0922648465370532,0.08951587590257398,0.0863624505858755,0.08290625787506148,0.07938683817923524,0.07608514581344564,0.07324094352396598,0.07112815096626199,NaN,NaN,0.07008838725128658,0.07008838723208737,0.07008837185472025,0.07008782687989826,0.07008298464054323,0.07006266973410893,0.0700081339033788,0.06989770982316951,0.06971216973712008,0.06943787570972278,0.06906748151476522,0.06859912396116806,0.06803503628004785,0.06738015332980304,0.06664095874320254,0.0658246336123245,0.06493847784097286,0.06398954606143124,0.06298443904091036
1.24,0.1109179439723007,0.10973518797452385,0.10853220497607718,0.10730059360448099,0.10602932288040001,0.10470378456191928,0.10330445382125411,0.10180502007981762,0.10016989920819638,0.09835134954016705,0.09628750294743302,0.09390557017756987,0.09114018102425255,0.08798006062939595,0.08453336316087481,0.08103987782016785,0.07777475938491632,0.07497315435181456,0.0729056013329024,NaN,NaN,0.07194692622205798,0.07194692619884158,0.07194690969389526,0.07194635630628823,0.07194155877896653,0.07192161127884218,0.07186815702363136,0.07175979506792182,0.07157731714052361,0.07130690030901485,0.07094091287338122,0.07047719440482603,0.0699177201636531,0.06926722589435025,0.0685320558523375,0.06771930375235682,0.0668362237179648,0.06588985601314656,0.06488680961777502
1.26,0.11265703337079416,0.11147435219176711,0.11027028878260035,0.10903625082065384,0.10776098630830261,0.10642963183581924,0.10502237295802692,0.10351258810754779,0.10186441193532414,0.10002999832538662,0.09794791087557614,0.09554706158903054,0.09276610252353067,0.08960034221648211,0.08616396349430484,0.08269661721822608,0.07946774417503158,0.07670806574037065,0.07468470069519628,NaN,NaN,0.07375919901632995,0.07375919899813602,0.07375918453090614,0.0737586814921585,0.07375424123741599,0.07373554147588035,0.07368489567966657,0.07358128981389553,0.07340546274931709,0.07314318302857516,0.07278623586353741,0.07233186586175655,0.07178154241058679,0.07113962626208176,0.0704122191442477,0.06960628528616984,0.06872903566740536,0.06778752767607898,0.06678842582309036
1.28,0.11439772941126586,0.11321486120985255,0.11200945655175759,0.11077273741599925,0.10949323738964126,0.108155846362189,0.10674047166256567,0.10522019725415764,0.10355890253917845,0.10170867975030792,0.09960859238104611,0.09718934264329374,0.09439365407582262,0.09122327204780041,0.08779798111784408,0.08435694253471884,0.0811639796087745,0.0784455676121863,0.0764653726561809,NaN,NaN,0.07553110175436112,0.07553110173494271,0.07553108763105029,0.07553060876048093,0.07552640551472695,0.07550866887894575,0.07546039271253854,0.0753610650257295,0.0751915516256172,0.07493739425881528,0.07458992904422583,0.07414586866574474,0.07360616961596611,0.07297475645551459,0.07225739434079065,0.07146081109597466,0.07059206993286411,0.06965815260685596,0.0686657029676589
1.3,0.11613991081227414,0.1149566030092945,0.11374960696426212,0.11250996413437073,0.11122600014757965,0.10988236644652398,0.10845870327110943,0.10692781638123373,0.10525335566250393,0.10338739407731393,0.10126956170600351,0.09883243511450576,0.09602284794355304,0.09284882562275013,0.08943533983609295,0.08602074456809553,0.082863351019896,0.08018555590937748,0.07824753799583278,NaN,NaN,0.07740526098008418,0.0774052609613639,0.07740524693933214,0.07740477462211778,0.07740066451095257,0.07738338569898498,0.07733635023451699,0.07723936681686404,0.07707336386217142,0.07682369631621949,0.07648136725061762,0.07604271998596147,0.07550838047332771,0.07488201717716123,0.07416922052708859,0.07337661606160091,0.07251122198355144,0.07158001657986934,0.07058966812606797
1.32,0.11788346366035846,0.11669947292513475,0.11549064591877868,0.11424784865961993,0.11295920511316332,0.11160913631269134,0.11017702630094792,0.10863541866863263,0.10694775930424177,0.105066143869216,0.10293083419887183,0.100476360515318,0.09765369495843351,0.09447697734841215,0.09107596503707435,0.08768791852708163,0.0845657492784123,0.08192793216788524,0.08003112766020792,NaN,NaN,0.07915357368181453,0.07915357366630568,0.0791535614970578,0.07915313926415014,0.07914939503787516,0.07913342960995612,0.07908945587193511,0.07899787215390433,0.07883975800297754,0.07860019399328164,0.07826963209125659,0.07784375673213817,0.07732255624141082,0.07670915806043463,0.07600873866909334,0.07522763738895762,0.07437269837224389,0.07345081594660764,0.0724686418674059
1.34,0.11962828103282969,0.11844337323215251,0.1172324860839077,0.11598631514168757,0.11469278883660945,0.11333610561416635,0.11189540397938416,0.1103429811802572,0.10864210443964438,0.10674493367695918,0.10459242608004712,0.10212113996065553,0.09928620452026057,0.09610770064760706,0.09271978370698689,0.08935836381614881,0.08627107044652804,0.0836726031294914,0.0818160752880289,NaN,NaN,0.0810144309561278,0.08101443093805623,0.08101441788864627,0.08101398477324034,0.08101023868774652,0.08099446753651308,0.08095126170958694,0.08086140151411969,0.08070616916421164,0.08047061763007965,0.0801449935226696,0.07972468378965852,0.07920936121281628,0.0786018675545734,0.07790714706266655,0.07713136671097232,0.07628125459380794,0.07536363689525231,0.07438513529356414
